I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
759319.000000,0.000000,-0.003906,-1.044434,0.205998,-0.003628,-0.036871,-0.001518,0.002151,-1.004431,0.219108,-0.009565,-0.130832,-0.135554,-0.041246,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001518,0.002151,-1.004431,0.219108,-0.009565,-0.130832,0.298169,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003643,0.000000,0.000000,0.000000,0.000000
759320.000000,-0.000488,-0.002930,-1.048828,0.266974,-0.003628,-0.036871,-0.001512,0.002144,-1.004436,0.219600,-0.006244,-0.128246,-0.135520,-0.041258,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001512,0.002144,-1.004436,0.219600,-0.006244,-0.128246,0.298204,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003640,0.000000,0.000000,0.000000,0.000000
759323.000000,0.000000,-0.001465,-1.044922,0.205998,-0.064604,-0.097847,-0.001495,0.002126,-1.004452,0.216984,-0.003387,-0.108974,-0.135421,-0.041287,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001495,0.002126,-1.004452,0.216984,-0.003387,-0.108974,0.298307,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003629,0.000000,0.000000,0.000000,0.000000
759324.000000,0.000977,-0.000977,-1.043457,0.205998,-0.064604,-0.036871,-0.001489,0.002121,-1.004458,0.213940,-0.003515,-0.101959,-0.135392,-0.041297,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001489,0.002121,-1.004458,0.213940,-0.003515,-0.101959,0.298337,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003625,0.000000,0.000000,0.000000,0.000000
759325.000000,0.000488,-0.000977,-1.048340,0.145022,-0.003628,-0.036871,-0.001484,0.002117,-1.004464,0.210999,-0.004554,-0.094970,-0.135366,-0.041307,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001484,0.002117,-1.004464,0.210999,-0.004554,-0.094970,0.298365,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003621,0.000000,0.000000,0.000000,0.000000
759326.000000,0.000977,-0.003906,-1.045898,0.266974,-0.064604,-0.097847,-0.001478,0.002114,-1.004470,0.208722,-0.007091,-0.088172,-0.135342,-0.041320,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001478,0.002114,-1.004470,0.208722,-0.007091,-0.088172,0.298390,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003618,0.000000,0.000000,0.000000,0.000000
759327.000000,0.001953,-0.001465,-1.045410,0.084047,-0.003628,-0.097847,-0.001472,0.002111,-1.004477,0.206674,-0.010879,-0.082447,-0.135321,-0.041336,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001472,0.002111,-1.004477,0.206674,-0.010879,-0.082447,0.298415,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003614,0.000000,0.000000,0.000000,0.000000
759328.000000,0.000977,-0.001953,-1.042969,0.145022,-0.003628,-0.036871,-0.001467,0.002109,-1.004484,0.203873,-0.015078,-0.078674,-0.135302,-0.041357,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001467,0.002109,-1.004484,0.203873,-0.015078,-0.078674,0.298437,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003611,0.000000,0.000000,0.000000,0.000000
759330.000000,0.000977,-0.003906,-1.044434,0.205998,-0.003628,-0.097847,-0.001457,0.002107,-1.004498,0.196505,-0.021397,-0.074224,-0.135276,-0.041408,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001457,0.002107,-1.004498,0.196505,-0.021397,-0.074224,0.298472,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003603,0.000000,0.000000,0.000000,0.000000
759332.000000,0.001465,-0.001953,-1.047852,0.205998,-0.064604,-0.097847,-0.001447,0.002109,-1.004512,0.195837,-0.024170,-0.071620,-0.135255,-0.041466,0.061873,-0.000000,0.000000,-0.000000,0.000000,-0.001447,0.002109,-1.004512,0.195837,-0.024170,-0.071620,0.298504,0.000000,0.000000,0.000000,0.000000,0.002981,0.000000,0.000000,0.000000,0.003596,0.000000,0.000000,0.000000,0.000000
