I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
556476.000000,0.000977,0.003906,-1.047852,0.145022,0.057348,-0.036871,-0.002364,0.009377,-1.003665,0.196710,-0.025022,-0.082825,-0.611047,-0.098851,0.064180,-0.000000,0.000000,-0.000008,0.000000,-0.002364,0.009377,-1.003665,0.196710,-0.025022,-0.082825,0.214578,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.010310,0.000000,-0.000000,-0.000000,0.010383
556477.000000,0.000000,0.005371,-1.046387,0.266974,-0.003628,-0.097847,-0.002365,0.009374,-1.003643,0.202655,-0.029097,-0.083043,-0.611022,-0.098888,0.064181,-0.000000,0.000000,-0.000008,0.000000,-0.002365,0.009374,-1.003643,0.202655,-0.029097,-0.083043,0.214576,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.007328,0.000000,-0.000000,-0.000000,0.010383
556478.000000,-0.001953,0.006836,-1.045410,0.145022,-0.003628,-0.036871,-0.002366,0.009369,-1.003621,0.206327,-0.030575,-0.083223,-0.610994,-0.098925,0.064181,-0.000000,0.000000,-0.000008,0.000000,-0.002366,0.009369,-1.003621,0.206327,-0.030575,-0.083223,0.214572,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005844,0.000000,-0.000000,-0.000000,0.010383
556479.000000,-0.000488,0.001953,-1.046875,0.145022,-0.064604,-0.036871,-0.002367,0.009365,-1.003599,0.207774,-0.029820,-0.083501,-0.610964,-0.098963,0.064181,-0.000000,0.000000,-0.000008,0.000000,-0.002367,0.009365,-1.003599,0.207774,-0.029820,-0.083501,0.214566,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005691,0.000000,-0.000000,-0.000000,0.010383
556482.000000,0.000488,0.005859,-1.045410,0.145022,-0.064604,-0.036871,-0.002370,0.009355,-1.003559,0.203029,-0.026634,-0.080875,-0.610910,-0.099032,0.064182,-0.000000,0.000000,-0.000005,0.000000,-0.002370,0.009355,-1.003559,0.203029,-0.026634,-0.080875,0.214557,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005680,0.000000,-0.000000,-0.000000,0.009232
556484.000000,-0.000488,0.006348,-1.043945,0.205998,0.057348,-0.097847,-0.002374,0.009337,-1.003504,0.192291,-0.023365,-0.067526,-0.610857,-0.099129,0.064183,-0.000000,0.000000,-0.000005,0.000000,-0.002374,0.009337,-1.003504,0.192291,-0.023365,-0.067526,0.214563,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005663,0.000000,-0.000000,-0.000000,0.009232
556485.000000,-0.001953,0.004883,-1.042969,0.205998,-0.003628,-0.158823,-0.002375,0.009330,-1.003487,0.189724,-0.019868,-0.063770,-0.610845,-0.099156,0.064183,-0.000000,0.000000,-0.000005,0.000000,-0.002375,0.009330,-1.003487,0.189724,-0.019868,-0.063770,0.214567,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005657,0.000000,-0.000000,-0.000000,0.009232
556486.000000,-0.001953,0.004883,-1.042969,0.205998,-0.003628,-0.158823,-0.002376,0.009324,-1.003472,0.187574,-0.016040,-0.062147,-0.610835,-0.099180,0.064183,-0.000000,0.000000,-0.000005,0.000000,-0.002376,0.009324,-1.003472,0.187574,-0.016040,-0.062147,0.214571,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005651,0.000000,-0.000000,-0.000000,0.009232
556487.000000,-0.000488,0.004395,-1.048828,0.205998,-0.003628,-0.097847,-0.002377,0.009317,-1.003457,0.186628,-0.012524,-0.063272,-0.610825,-0.099200,0.064183,-0.000000,0.000000,-0.000005,0.000000,-0.002377,0.009317,-1.003457,0.186628,-0.012524,-0.063272,0.214573,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005646,0.000000,-0.000000,-0.000000,0.009232
556488.000000,-0.000977,0.006836,-1.046387,0.145022,-0.064604,-0.097847,-0.002378,0.009310,-1.003444,0.187278,-0.009262,-0.066539,-0.610815,-0.099216,0.064183,-0.000000,0.000000,-0.000005,0.000000,-0.002378,0.009310,-1.003444,0.187278,-0.009262,-0.066539,0.214574,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005640,0.000000,-0.000000,-0.000000,0.009232
556489.000000,-0.000977,0.002441,-1.044434,0.145022,-0.064604,-0.097847,-0.002378,0.009303,-1.003432,0.188624,-0.006385,-0.071066,-0.610804,-0.099230,0.064183,-0.000000,0.000000,-0.000005,0.000000,-0.002378,0.009303,-1.003432,0.188624,-0.006385,-0.071066,0.214571,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005635,0.000000,-0.000000,-0.000000,0.009232
556490.000000,0.000488,0.001953,-1.045410,0.145022,-0.003628,-0.097847,-0.002378,0.009296,-1.003421,0.188943,-0.004587,-0.076589,-0.610792,-0.099242,0.064183,-0.000000,0.000000,-0.000005,0.000000,-0.002378,0.009296,-1.003421,0.188943,-0.004587,-0.076589,0.214568,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005629,0.000000,-0.000000,-0.000000,0.009232
556493.000000,0.000000,0.003906,-1.044922,0.205998,-0.064604,-0.097847,-0.002377,0.009276,-1.003394,0.176442,-0.002487,-0.092136,-0.610777,-0.099274,0.064183,-0.000000,0.000000,-0.000003,0.000000,-0.002377,0.009276,-1.003394,0.176442,-0.002487,-0.092136,0.214572,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005612,0.000000,-0.000000,-0.000000,0.008208
556494.000000,-0.000977,0.003418,-1.045898,0.266974,-0.003628,-0.097847,-0.002376,0.009269,-1.003388,0.170188,-0.002341,-0.094201,-0.610784,-0.099284,0.064183,-0.000000,0.000000,-0.000003,0.000000,-0.002376,0.009269,-1.003388,0.170188,-0.002341,-0.094201,0.214583,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005606,0.000000,-0.000000,-0.000000,0.008208
556495.000000,-0.001953,0.002930,-1.045898,0.084047,-0.003628,-0.097847,-0.002375,0.009263,-1.003382,0.166076,-0.003659,-0.095266,-0.610795,-0.099295,0.064183,-0.000000,0.000000,-0.000003,0.000000,-0.002375,0.009263,-1.003382,0.166076,-0.003659,-0.095266,0.214598,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005601,0.000000,-0.000000,-0.000000,0.008208
556496.000000,0.001465,0.001953,-1.047363,0.327949,0.057348,-0.036871,-0.002374,0.009257,-1.003378,0.164084,-0.004937,-0.096128,-0.610808,-0.099307,0.064183,-0.000000,0.000000,-0.000003,0.000000,-0.002374,0.009257,-1.003378,0.164084,-0.004937,-0.096128,0.214615,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005595,0.000000,-0.000000,-0.000000,0.008208
556498.000000,0.000488,0.004883,-1.046875,0.084047,0.057348,0.024104,-0.002370,0.009245,-1.003372,0.166374,-0.000664,-0.095588,-0.610831,-0.099326,0.064184,-0.000000,0.000000,-0.000003,0.000000,-0.002370,0.009245,-1.003372,0.166374,-0.000664,-0.095588,0.214645,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005584,0.000000,-0.000000,-0.000000,0.008208
556499.000000,0.000000,0.002441,-1.044434,0.266974,-0.003628,-0.036871,-0.002368,0.009239,-1.003371,0.171771,0.004469,-0.092180,-0.610836,-0.099329,0.064183,-0.000000,0.000000,-0.000003,0.000000,-0.002368,0.009239,-1.003371,0.171771,0.004469,-0.092180,0.214651,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005578,0.000000,-0.000000,-0.000000,0.008208
556500.000000,0.000488,0.004883,-1.041992,0.205998,-0.003628,-0.097847,-0.002365,0.009233,-1.003371,0.178091,0.009487,-0.086670,-0.610834,-0.099327,0.064183,-0.000000,0.000000,-0.000003,0.000000,-0.002365,0.009233,-1.003371,0.178091,0.009487,-0.086670,0.214648,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005573,0.000000,-0.000000,-0.000000,0.008208
556503.000000,0.000977,0.005859,-1.045410,0.205998,0.057348,-0.158823,-0.002355,0.009216,-1.003378,0.197404,0.008723,-0.075961,-0.610790,-0.099315,0.064183,-0.000000,0.000000,-0.000002,0.000000,-0.002355,0.009216,-1.003378,0.197404,0.008723,-0.075961,0.214604,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005556,0.000000,-0.000000,-0.000000,0.007297
556504.000000,0.000000,0.005859,-1.046875,0.205998,-0.064604,-0.097847,-0.002351,0.009210,-1.003382,0.201329,0.002724,-0.077516,-0.610765,-0.099319,0.064183,-0.000000,0.000000,-0.000002,0.000000,-0.002351,0.009210,-1.003382,0.201329,0.002724,-0.077516,0.214585,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005551,0.000000,-0.000000,-0.000000,0.007297
556505.000000,0.000977,0.004395,-1.045410,0.084047,0.057348,-0.158823,-0.002347,0.009205,-1.003388,0.203263,-0.002876,-0.080872,-0.610738,-0.099329,0.064183,-0.000000,0.000000,-0.000002,0.000000,-0.002347,0.009205,-1.003388,0.203263,-0.002876,-0.080872,0.214568,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005545,0.000000,-0.000000,-0.000000,0.007297
556506.000000,-0.003418,0.002930,-1.043945,0.205998,0.057348,-0.097847,-0.002342,0.009199,-1.003395,0.203429,-0.006839,-0.085681,-0.610711,-0.099343,0.064183,-0.000000,0.000000,-0.000002,0.000000,-0.002342,0.009199,-1.003395,0.203429,-0.006839,-0.085681,0.214552,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005540,0.000000,-0.000000,-0.000000,0.007297
556507.000000,-0.002441,0.004395,-1.046875,0.266974,0.057348,-0.097847,-0.002337,0.009193,-1.003403,0.202215,-0.008492,-0.091674,-0.610685,-0.099358,0.064183,-0.000000,0.000000,-0.000002,0.000000,-0.002337,0.009193,-1.003403,0.202215,-0.008492,-0.091674,0.214538,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005534,0.000000,-0.000000,-0.000000,0.007297
556508.000000,-0.000977,0.002441,-1.047363,0.205998,-0.125579,-0.036871,-0.002331,0.009187,-1.003412,0.201204,-0.007867,-0.097724,-0.610660,-0.099373,0.064183,-0.000000,0.000000,-0.000002,0.000000,-0.002331,0.009187,-1.003412,0.201204,-0.007867,-0.097724,0.214525,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005528,0.000000,-0.000000,-0.000000,0.007297
556510.000000,0.000488,0.004395,-1.043945,0.205998,0.057348,-0.158823,-0.002318,0.009175,-1.003434,0.203171,-0.006995,-0.104690,-0.610607,-0.099400,0.064183,-0.000000,0.000000,-0.000002,0.000000,-0.002318,0.009175,-1.003434,0.203171,-0.006995,-0.104690,0.214494,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.005517,0.000000,-0.000000,-0.000000,0.007297
556513.000000,-0.001465,0.004395,-1.042969,0.205998,0.057348,-0.036871,-0.002297,0.009156,-1.003475,0.208089,-0.000650,-0.110825,-0.610516,-0.099433,0.064183,-0.000000,0.000000,-0.000001,0.000000,-0.002297,0.009156,-1.003475,0.208089,-0.000650,-0.110825,0.214434,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.009122,0.000000,-0.000000,-0.000000,0.006487
556514.000000,0.000977,0.001953,-1.049805,0.205998,-0.003628,-0.036871,-0.002289,0.009150,-1.003491,0.208460,0.004228,-0.111832,-0.610483,-0.099435,0.064183,-0.000000,0.000000,-0.000001,0.000000,-0.002289,0.009150,-1.003491,0.208460,0.004228,-0.111832,0.214407,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.010123,0.000000,-0.000000,-0.000000,0.006487
556515.000000,0.000488,0.002441,-1.045410,0.266974,-0.003628,-0.036871,-0.002281,0.009144,-1.003507,0.208188,0.008915,-0.110832,-0.610451,-0.099433,0.064183,-0.000000,0.000000,-0.000001,0.000000,-0.002281,0.009144,-1.003507,0.208188,0.008915,-0.110832,0.214379,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.011524,0.000000,-0.000000,-0.000000,0.006487
556516.000000,-0.001465,0.003418,-1.043457,0.205998,-0.064604,-0.097847,-0.002273,0.009138,-1.003525,0.208123,0.012885,-0.108832,-0.610418,-0.099426,0.064183,-0.000000,0.000000,-0.000001,0.000000,-0.002273,0.009138,-1.003525,0.208123,0.012885,-0.108832,0.214348,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.011960,0.000000,-0.000000,-0.000000,0.006487
556517.000000,-0.000488,0.006836,-1.044434,0.145022,0.057348,0.024104,-0.002264,0.009132,-1.003543,0.208253,0.014945,-0.106454,-0.610386,-0.099418,0.064183,-0.000000,0.000000,-0.000001,0.000000,-0.002264,0.009132,-1.003543,0.208253,0.014945,-0.106454,0.214315,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.011605,0.000000,-0.000000,-0.000000,0.006487
556518.000000,0.002441,0.004395,-1.046875,0.145022,-0.003628,0.024104,-0.002255,0.009125,-1.003563,0.207858,0.014895,-0.102453,-0.610353,-0.099409,0.064183,-0.000000,0.000000,-0.000001,0.000000,-0.002255,0.009125,-1.003563,0.207858,0.014895,-0.102453,0.214283,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.011594,0.000000,-0.000000,-0.000000,0.006487
556519.000000,-0.001465,0.001953,-1.043945,0.205998,0.057348,-0.097847,-0.002246,0.009119,-1.003582,0.206488,0.014095,-0.095246,-0.610322,-0.099401,0.064182,-0.000000,0.000000,-0.000001,0.000000,-0.002246,0.009119,-1.003582,0.206488,0.014095,-0.095246,0.214253,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.011582,0.000000,-0.000000,-0.000000,0.006487
556522.000000,0.000000,0.004395,-1.044922,0.023071,-0.003628,-0.036871,-0.002227,0.009107,-1.003624,0.203828,0.015055,-0.077115,-0.610265,-0.099384,0.064182,-0.000000,0.000000,-0.000001,0.000000,-0.002227,0.009107,-1.003624,0.203828,0.015055,-0.077115,0.214195,0.000000,0.000000,3.000000,5.000000,0.886152,0.000000,0.000000,0.000000,-0.011559,0.000000,-0.000000,-0.000000,0.005767
