I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
376735.000000,0.013184,0.003906,-1.042480,0.084047,0.057348,-0.097847,0.010028,0.009451,-1.004932,0.194586,-0.010240,-0.118389,-0.606800,0.461125,-0.587612,0.000000,0.000000,0.000000,0.000000,0.010028,0.009451,-1.004932,0.194586,-0.010240,-0.118389,0.481322,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048492,0.000000,0.000000,0.000000,0.000000
376736.000000,0.012695,0.002930,-1.045898,0.266974,-0.064604,-0.158823,0.010031,0.009452,-1.004935,0.192041,-0.012669,-0.120394,-0.606776,0.461121,-0.587612,0.000000,0.000000,0.000000,0.000000,0.010031,0.009452,-1.004935,0.192041,-0.012669,-0.120394,0.481309,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048444,0.000000,0.000000,0.000000,0.000000
376737.000000,0.012207,0.003906,-1.043945,0.266974,-0.064604,-0.158823,0.010034,0.009453,-1.004938,0.189961,-0.013803,-0.121818,-0.606754,0.461115,-0.587612,0.000000,0.000000,0.000000,0.000000,0.010034,0.009453,-1.004938,0.189961,-0.013803,-0.121818,0.481296,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048395,0.000000,0.000000,0.000000,0.000000
376738.000000,0.012207,0.001953,-1.048340,0.145022,0.057348,-0.158823,0.010037,0.009454,-1.004940,0.189485,-0.015217,-0.123794,-0.606732,0.461109,-0.587611,0.000000,0.000000,0.000000,0.000000,0.010037,0.009454,-1.004940,0.189485,-0.015217,-0.123794,0.481281,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048347,0.000000,0.000000,0.000000,0.000000
376740.000000,0.013184,0.003906,-1.047363,0.205998,-0.003628,-0.097847,0.010043,0.009457,-1.004945,0.189513,-0.016516,-0.129736,-0.606687,0.461093,-0.587610,0.000000,0.000000,0.000000,0.000000,0.010043,0.009457,-1.004945,0.189513,-0.016516,-0.129736,0.481250,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048250,0.000000,0.000000,0.000000,0.000000
376742.000000,0.012207,0.006348,-1.042480,0.266974,-0.003628,-0.036871,0.010050,0.009460,-1.004951,0.188011,-0.016689,-0.133134,-0.606647,0.461076,-0.587609,0.000000,0.000000,0.000000,0.000000,0.010050,0.009460,-1.004951,0.188011,-0.016689,-0.133134,0.481220,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048154,0.000000,0.000000,0.000000,0.000000
376743.000000,0.012695,0.005371,-1.045898,0.266974,-0.064604,-0.036871,0.010053,0.009462,-1.004953,0.189583,-0.017101,-0.129919,-0.606625,0.461068,-0.587609,0.000000,0.000000,0.000000,0.000000,0.010053,0.009462,-1.004953,0.189583,-0.017101,-0.129919,0.481204,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048105,0.000000,0.000000,0.000000,0.000000
376745.000000,0.012695,0.002930,-1.047363,0.145022,-0.064604,-0.097847,0.010060,0.009465,-1.004958,0.194743,-0.017534,-0.117707,-0.606573,0.461050,-0.587608,0.000000,0.000000,0.000000,0.000000,0.010060,0.009465,-1.004958,0.194743,-0.017534,-0.117707,0.481169,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.048009,0.000000,0.000000,0.000000,0.000000
376746.000000,0.011230,0.005859,-1.046387,0.145022,-0.003628,-0.036871,0.010064,0.009466,-1.004961,0.194867,-0.018205,-0.110423,-0.606546,0.461041,-0.587608,0.000000,0.000000,0.000000,0.000000,0.010064,0.009466,-1.004961,0.194867,-0.018205,-0.110423,0.481150,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047961,0.000000,0.000000,0.000000,0.000000
376747.000000,0.011230,0.006836,-1.048828,0.205998,-0.003628,-0.097847,0.010068,0.009468,-1.004963,0.193514,-0.019299,-0.102337,-0.606520,0.461030,-0.587608,0.000000,0.000000,0.000000,0.000000,0.010068,0.009468,-1.004963,0.193514,-0.019299,-0.102337,0.481130,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047913,0.000000,0.000000,0.000000,0.000000
376748.000000,0.010742,0.002441,-1.043457,0.145022,0.057348,-0.097847,0.010072,0.009469,-1.004965,0.191836,-0.020383,-0.093946,-0.606496,0.461019,-0.587607,0.000000,0.000000,0.000000,0.000000,0.010072,0.009469,-1.004965,0.191836,-0.020383,-0.093946,0.481111,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047865,0.000000,0.000000,0.000000,0.000000
376749.000000,0.010742,0.001953,-1.045898,0.266974,-0.003628,-0.097847,0.010077,0.009470,-1.004968,0.189978,-0.020488,-0.086420,-0.606474,0.461007,-0.587607,0.000000,0.000000,0.000000,0.000000,0.010077,0.009470,-1.004968,0.189978,-0.020488,-0.086420,0.481092,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047818,0.000000,0.000000,0.000000,0.000000
376750.000000,0.011719,0.002930,-1.046387,0.145022,-0.125579,-0.097847,0.010081,0.009471,-1.004969,0.187765,-0.019269,-0.080839,-0.606454,0.460997,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010081,0.009471,-1.004969,0.187765,-0.019269,-0.080839,0.481075,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047770,0.000000,0.000000,0.000000,0.000000
376752.000000,0.011230,0.005859,-1.044434,0.266974,0.057348,-0.036871,0.010091,0.009473,-1.004973,0.182353,-0.016649,-0.075750,-0.606422,0.460980,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010091,0.009473,-1.004973,0.182353,-0.016649,-0.075750,0.481047,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047674,0.000000,0.000000,0.000000,0.000000
376754.000000,0.010742,0.006348,-1.046387,0.205998,-0.003628,-0.158823,0.010101,0.009474,-1.004975,0.181056,-0.010471,-0.073532,-0.606396,0.460973,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010101,0.009474,-1.004975,0.181056,-0.010471,-0.073532,0.481032,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047579,0.000000,0.000000,0.000000,0.000000
376755.000000,0.013672,0.004395,-1.043945,0.205998,0.057348,-0.036871,0.010106,0.009475,-1.004976,0.183911,-0.006419,-0.072933,-0.606381,0.460976,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010106,0.009475,-1.004976,0.183911,-0.006419,-0.072933,0.481028,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047531,0.000000,0.000000,0.000000,0.000000
376756.000000,0.012207,0.004395,-1.045898,0.205998,0.057348,-0.097847,0.010112,0.009475,-1.004976,0.186978,-0.002497,-0.072468,-0.606361,0.460982,-0.587604,0.000000,0.000000,0.000000,0.000000,0.010112,0.009475,-1.004976,0.186978,-0.002497,-0.072468,0.481027,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047484,0.000000,0.000000,0.000000,0.000000
376757.000000,0.011230,0.005859,-1.044922,0.205998,0.057348,-0.097847,0.010117,0.009475,-1.004977,0.189397,0.002578,-0.071357,-0.606340,0.460994,-0.587604,0.000000,0.000000,0.000000,0.000000,0.010117,0.009475,-1.004977,0.189397,0.002578,-0.071357,0.481030,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047436,0.000000,0.000000,0.000000,0.000000
376758.000000,0.011230,0.004395,-1.046387,0.205998,0.057348,-0.097847,0.010122,0.009475,-1.004977,0.192108,0.009351,-0.069992,-0.606316,0.461013,-0.587604,0.000000,0.000000,0.000000,0.000000,0.010122,0.009475,-1.004977,0.192108,0.009351,-0.069992,0.481038,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.047389,0.000000,0.000000,0.000000,0.000000
376760.000000,0.012695,0.002930,-1.042969,0.327949,-0.003628,-0.036871,0.010133,0.009474,-1.004977,0.199520,0.023399,-0.071365,-0.606256,0.461071,-0.587604,0.000000,0.000000,0.000000,0.000000,0.010133,0.009474,-1.004977,0.199520,0.023399,-0.071365,0.481071,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.041793,0.000000,0.000000,0.000000,0.000000
376762.000000,0.013672,0.004883,-1.044434,0.266974,0.057348,-0.036871,0.010144,0.009473,-1.004977,0.208642,0.031475,-0.076639,-0.606180,0.461150,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010144,0.009473,-1.004977,0.208642,0.031475,-0.076639,0.481116,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.036261,0.000000,0.000000,0.000000,0.000000
376764.000000,0.011719,0.004883,-1.049316,0.205998,0.118323,-0.036871,0.010154,0.009472,-1.004977,0.220944,0.036211,-0.078190,-0.606080,0.461239,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010154,0.009472,-1.004977,0.220944,0.036211,-0.078190,0.481162,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.030763,0.000000,0.000000,0.000000,0.000000
376765.000000,0.010742,0.005371,-1.045898,0.266974,-0.064604,-0.158823,0.010159,0.009471,-1.004976,0.227610,0.039103,-0.076267,-0.606020,0.461287,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010159,0.009471,-1.004976,0.227610,0.039103,-0.076267,0.481185,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.027561,0.000000,0.000000,0.000000,0.000000
376766.000000,0.014648,0.005859,-1.042969,0.205998,-0.003628,-0.097847,0.010164,0.009469,-1.004975,0.233917,0.040787,-0.074038,-0.605954,0.461338,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010164,0.009469,-1.004975,0.233917,0.040787,-0.074038,0.481207,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.024898,0.000000,0.000000,0.000000,0.000000
376767.000000,0.012695,0.004395,-1.042969,0.205998,-0.003628,-0.097847,0.010168,0.009468,-1.004973,0.238747,0.039958,-0.073168,-0.605883,0.461387,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010168,0.009468,-1.004973,0.238747,0.039958,-0.073168,0.481227,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.023344,0.000000,0.000000,0.000000,0.000000
376768.000000,0.010254,0.006348,-1.046875,0.145022,-0.003628,-0.097847,0.010173,0.009467,-1.004972,0.241119,0.037408,-0.073745,-0.605810,0.461434,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010173,0.009467,-1.004972,0.241119,0.037408,-0.073745,0.481244,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.023069,0.000000,0.000000,0.000000,0.000000
376769.000000,0.010742,0.003418,-1.042969,0.266974,-0.003628,-0.158823,0.010178,0.009466,-1.004970,0.240686,0.034609,-0.075468,-0.605737,0.461479,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010178,0.009466,-1.004970,0.240686,0.034609,-0.075468,0.481258,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.023045,0.000000,0.000000,0.000000,0.000000
376770.000000,0.012207,0.005859,-1.046387,0.205998,-0.003628,-0.097847,0.010183,0.009464,-1.004967,0.238510,0.031697,-0.078828,-0.605667,0.461520,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010183,0.009464,-1.004967,0.238510,0.031697,-0.078828,0.481271,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.023022,0.000000,0.000000,0.000000,0.000000
376773.000000,0.011230,0.003906,-1.042969,0.266974,0.057348,-0.158823,0.010196,0.009461,-1.004957,0.227714,0.021511,-0.093267,-0.605474,0.461623,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010196,0.009461,-1.004957,0.227714,0.021511,-0.093267,0.481296,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022953,0.000000,0.000000,0.000000,0.000000
376774.000000,0.012695,0.005859,-1.048340,0.388925,-0.064604,-0.158823,0.010201,0.009460,-1.004953,0.222230,0.020118,-0.096990,-0.605420,0.461653,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010201,0.009460,-1.004953,0.222230,0.020118,-0.096990,0.481304,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022930,0.000000,0.000000,0.000000,0.000000
376775.000000,0.013184,0.004395,-1.048828,0.266974,0.057348,-0.158823,0.010206,0.009459,-1.004948,0.219784,0.019320,-0.101140,-0.605368,0.461683,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010206,0.009459,-1.004948,0.219784,0.019320,-0.101140,0.481312,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022908,0.000000,0.000000,0.000000,0.000000
376776.000000,0.013184,0.004395,-1.048828,0.266974,0.057348,-0.158823,0.010210,0.009458,-1.004943,0.221446,0.018743,-0.106098,-0.605314,0.461711,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010210,0.009458,-1.004943,0.221446,0.018743,-0.106098,0.481319,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022885,0.000000,0.000000,0.000000,0.000000
376777.000000,0.012695,0.007324,-1.047363,0.266974,-0.003628,-0.097847,0.010214,0.009458,-1.004937,0.225448,0.019102,-0.111549,-0.605256,0.461740,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010214,0.009458,-1.004937,0.225448,0.019102,-0.111549,0.481325,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022862,0.000000,0.000000,0.000000,0.000000
376778.000000,0.013672,0.006836,-1.043457,0.205998,-0.003628,-0.097847,0.010219,0.009458,-1.004931,0.230201,0.020225,-0.116844,-0.605194,0.461771,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010219,0.009458,-1.004931,0.230201,0.020225,-0.116844,0.481330,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022839,0.000000,0.000000,0.000000,0.000000
376780.000000,0.013672,0.004883,-1.047363,0.327949,-0.064604,-0.097847,0.010228,0.009458,-1.004916,0.239038,0.019881,-0.124242,-0.605056,0.461832,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010228,0.009458,-1.004916,0.239038,0.019881,-0.124242,0.481336,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022793,0.000000,0.000000,0.000000,0.000000
376782.000000,0.012207,0.004883,-1.047852,0.145022,0.057348,-0.036871,0.010236,0.009460,-1.004898,0.243705,0.013593,-0.126320,-0.604906,0.461883,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010236,0.009460,-1.004898,0.243705,0.013593,-0.126320,0.481329,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022748,0.000000,0.000000,0.000000,0.000000
376783.000000,0.010742,0.003418,-1.043457,0.205998,-0.003628,-0.097847,0.010241,0.009461,-1.004889,0.242597,0.009079,-0.125274,-0.604831,0.461902,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010241,0.009461,-1.004889,0.242597,0.009079,-0.125274,0.481320,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022725,0.000000,0.000000,0.000000,0.000000
376785.000000,0.012207,0.004395,-1.042969,0.145022,0.057348,-0.036871,0.010250,0.009465,-1.004868,0.234676,0.001945,-0.118662,-0.604694,0.461930,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010250,0.009465,-1.004868,0.234676,0.001945,-0.118662,0.481295,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022679,0.000000,0.000000,0.000000,0.000000
376786.000000,0.010742,0.004883,-1.043945,0.145022,-0.003628,-0.097847,0.010255,0.009468,-1.004857,0.229507,0.000003,-0.114426,-0.604632,0.461940,-0.587606,0.000000,0.000000,0.000000,0.000000,0.010255,0.009468,-1.004857,0.229507,0.000003,-0.114426,0.481282,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022657,0.000000,0.000000,0.000000,0.000000
376787.000000,0.013184,0.004395,-1.046875,0.266974,0.057348,-0.036871,0.010260,0.009471,-1.004846,0.222831,-0.000237,-0.109806,-0.604578,0.461951,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010260,0.009471,-1.004846,0.222831,-0.000237,-0.109806,0.481272,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022634,0.000000,0.000000,0.000000,0.000000
376788.000000,0.012695,0.003906,-1.044434,0.205998,-0.003628,-0.036871,0.010265,0.009475,-1.004834,0.215512,0.001275,-0.104637,-0.604530,0.461962,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010265,0.009475,-1.004834,0.215512,0.001275,-0.104637,0.481265,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022612,0.000000,0.000000,0.000000,0.000000
376789.000000,0.013672,0.004395,-1.047852,0.205998,-0.064604,-0.097847,0.010270,0.009479,-1.004822,0.209728,0.003417,-0.098902,-0.604489,0.461976,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010270,0.009479,-1.004822,0.209728,0.003417,-0.098902,0.481263,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022589,0.000000,0.000000,0.000000,0.000000
376790.000000,0.012695,0.005859,-1.043945,0.145022,0.057348,-0.097847,0.010276,0.009483,-1.004810,0.206074,0.004562,-0.093205,-0.604451,0.461991,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010276,0.009483,-1.004810,0.206074,0.004562,-0.093205,0.481264,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022566,0.000000,0.000000,0.000000,0.000000
376792.000000,0.012207,0.007813,-1.045410,0.145022,-0.003628,0.024104,0.010287,0.009493,-1.004785,0.199631,0.004688,-0.084702,-0.604385,0.462022,-0.587605,0.000000,0.000000,0.000000,0.000000,0.010287,0.009493,-1.004785,0.199631,0.004688,-0.084702,0.481268,0.000000,0.000000,0.000000,0.000000,0.001604,0.000000,0.000000,0.000000,-0.022521,0.000000,0.000000,0.000000,0.000000
