I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31
625462.000000,0.004395,0.000000,-1.043457,0.145022,-0.003628,-0.097847,0.002638,0.005918,-1.004032,0.183644,-0.010640,-0.059881,-0.421806,0.137632,0.062063,0.000000,0.000000,0.000000,-0.000000,0.002638,0.005918,-1.004032,0.183644,-0.010640,-0.059881,0.125556,0.000000,0.000000,3.000000,5.000000,1.046374
625464.000000,0.008789,0.003906,-1.045898,0.145022,0.118323,-0.097847,0.002635,0.005907,-1.004042,0.174071,-0.017284,-0.064594,-0.421754,0.137531,0.062064,0.000000,0.000000,0.000000,-0.000000,0.002635,0.005907,-1.004042,0.174071,-0.017284,-0.064594,0.125443,0.000000,0.000000,3.000000,5.000000,1.046374
625465.000000,0.004883,0.001465,-1.045410,0.145022,0.057348,-0.036871,0.002634,0.005901,-1.004047,0.169510,-0.016706,-0.065613,-0.421734,0.137480,0.062064,0.000000,0.000000,0.000000,-0.000000,0.002634,0.005901,-1.004047,0.169510,-0.016706,-0.065613,0.125388,0.000000,0.000000,3.000000,5.000000,1.046374
625467.000000,0.002441,0.001953,-1.042480,0.205998,-0.003628,-0.158823,0.002631,0.005892,-1.004056,0.159361,-0.007427,-0.066985,-0.421710,0.137391,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002631,0.005892,-1.004056,0.159361,-0.007427,-0.066985,0.125296,0.000000,0.000000,3.000000,5.000000,1.046374
625468.000000,0.004395,0.000000,-1.041016,0.145022,0.057348,-0.219798,0.002630,0.005887,-1.004061,0.155252,-0.002511,-0.070150,-0.421705,0.137353,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002630,0.005887,-1.004061,0.155252,-0.002511,-0.070150,0.125259,0.000000,0.000000,3.000000,5.000000,1.046374
625469.000000,0.004395,0.001953,-1.044434,0.205998,0.057348,0.024104,0.002628,0.005883,-1.004066,0.153146,0.001998,-0.075988,-0.421701,0.137321,0.062065,0.000000,0.000000,0.000000,-0.000000,0.002628,0.005883,-1.004066,0.153146,0.001998,-0.075988,0.125228,0.000000,0.000000,3.000000,5.000000,1.046374
625470.000000,0.004395,0.000977,-1.044434,0.205998,0.057348,-0.097847,0.002627,0.005879,-1.004070,0.153486,0.007152,-0.082306,-0.421698,0.137294,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002627,0.005879,-1.004070,0.153486,0.007152,-0.082306,0.125201,0.000000,0.000000,3.000000,5.000000,1.046374
625472.000000,0.001953,-0.000977,-1.045410,0.084047,0.057348,-0.036871,0.002626,0.005873,-1.004078,0.158741,0.017989,-0.088992,-0.421682,0.137255,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002626,0.005873,-1.004078,0.158741,0.017989,-0.088992,0.125160,0.000000,0.000000,3.000000,5.000000,1.046374
625473.000000,0.002441,0.002441,-1.044434,0.145022,-0.003628,-0.036871,0.002626,0.005870,-1.004082,0.159986,0.021966,-0.091275,-0.421672,0.137243,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002626,0.005870,-1.004082,0.159986,0.021966,-0.091275,0.125144,0.000000,0.000000,3.000000,5.000000,1.046374
625475.000000,0.002930,-0.000488,-1.046387,0.084047,0.057348,-0.158823,0.002626,0.005866,-1.004089,0.155699,0.028105,-0.093722,-0.421657,0.137227,0.062066,0.000000,0.000000,0.000000,-0.000000,0.002626,0.005866,-1.004089,0.155699,0.028105,-0.093722,0.125124,0.000000,0.000000,3.000000,5.000000,1.046374
