I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,-59.500000,2.256758,85.000000,-28.000000,2.326213,-45.521744,-59.391304,2.705758,-76.636368,18.090912,1.871205,1.000000,57.564167,0.357081,0.226924,0.423086,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,-59.500000,2.256758,85.000000,-28.000000,2.326213,-45.521744,-59.391304,2.705758,-76.636368,18.090912,1.871205,1.000000,56.796028,0.354962,0.232315,0.424227,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,-59.500000,2.256758,85.000000,-28.000000,2.326213,-45.521744,-59.391304,2.705758,-76.636368,18.090912,1.871205,1.000000,56.296738,0.353541,0.235811,0.424968,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,-59.500000,2.256758,85.000000,-28.000000,2.326213,-45.521744,-59.391304,2.705758,-76.636368,18.090912,1.871205,1.000000,55.972198,0.352599,0.238080,0.425450,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,-59.500000,2.256758,85.000000,-28.000000,2.326213,-45.521744,-59.391304,2.705758,-76.636368,18.090912,1.871205,1.000000,55.761250,0.351979,0.239553,0.425764,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,-59.500000,2.256758,85.000000,-28.000000,2.326213,-45.521744,-59.391304,2.705758,-76.636368,18.090912,1.871205,1.000000,55.624130,0.351573,0.240509,0.425967,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.000000,-59.500000,2.256758,-45.521744,-59.391304,2.705758,-76.833328,18.083336,1.954410,1.000000,58.329407,0.361314,0.222896,0.424536,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.000000,-59.500000,2.256758,-45.521744,-59.391304,2.705758,-76.833328,18.083336,1.954410,1.000000,60.087837,0.367177,0.211240,0.423605,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.000000,-59.500000,2.256758,-45.521744,-59.391304,2.705758,-76.833328,18.083336,1.954410,1.000000,61.230816,0.370788,0.203583,0.423000,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.000000,-59.500000,2.256758,-45.521744,-59.391304,2.705758,-76.833328,18.083336,1.954410,1.000000,61.973751,0.373049,0.198573,0.422607,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.000000,-59.500000,2.256758,-45.521744,-59.391304,2.705758,-76.833328,18.083336,1.954410,1.000000,62.456661,0.374483,0.195304,0.422352,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.000000,-59.500000,2.256758,-45.521744,-59.391304,2.705758,-76.833328,18.083336,1.954410,1.000000,62.770554,0.375399,0.193173,0.422185,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.062500,-28.312500,2.256758,9.000000,-59.500000,2.256758,-45.521744,-59.391304,2.705758,-76.833328,18.083336,1.954410,1.000000,62.969482,0.377227,0.192460,0.423486,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.062500,-28.312500,2.256758,9.000000,-59.500000,2.256758,-45.521744,-59.391304,2.705758,-76.833328,18.083336,1.954410,1.000000,63.098785,0.378414,0.191991,0.424332,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.062500,-28.312500,2.256758,9.000000,-59.500000,2.256758,-45.434784,-59.608696,2.705758,-76.833328,18.083336,1.954410,1.000000,63.191521,0.379215,0.191626,0.424882,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.062500,-28.312500,2.256758,9.000000,-59.500000,2.256758,-45.434784,-59.608696,2.705758,-76.833328,18.083336,1.954410,1.000000,63.251797,0.379735,0.191388,0.425239,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.062500,-28.312500,2.256758,9.000000,-59.500000,2.256758,-45.434784,-59.608696,2.705758,-76.833328,18.083336,1.954410,1.000000,63.290977,0.380074,0.191232,0.425471,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.062500,-28.312500,2.256758,9.000000,-59.500000,2.256758,-45.434784,-59.608696,2.705758,-76.833328,18.083336,1.954410,1.000000,63.316444,0.380294,0.191131,0.425622,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.062500,-28.312500,2.256758,9.000000,-59.500000,2.256758,-45.434784,-59.608696,2.705758,-76.833328,18.083336,1.954410,1.000000,63.332996,0.380436,0.191065,0.425720,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.062500,-28.312500,2.256758,9.000000,-59.500000,2.256758,-45.434784,-59.608696,2.705758,-76.833328,18.083336,1.954410,1.000000,63.343758,0.380529,0.191022,0.425784,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.058823,-59.764706,2.326213,85.062500,-28.312500,2.256758,-45.391312,-59.956520,2.705758,-77.071426,17.857140,2.111004,1.000000,60.422768,0.367624,0.208646,0.422706,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.058823,-59.764706,2.326213,85.062500,-28.312500,2.256758,-45.391312,-59.956520,2.705758,-77.071426,17.857140,2.111004,1.000000,58.524124,0.358803,0.219667,0.420705,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.058823,-59.764706,2.326213,85.062500,-28.312500,2.256758,-45.391312,-59.956520,2.705758,-77.071426,17.857140,2.111004,1.000000,57.290005,0.352894,0.226641,0.419405,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.058823,-59.764706,2.326213,85.062500,-28.312500,2.256758,-45.391312,-59.956520,2.705758,-77.071426,17.857140,2.111004,1.000000,56.487827,0.348982,0.231093,0.418559,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.058823,-59.764706,2.326213,85.062500,-28.312500,2.256758,-45.391312,-59.956520,2.705758,-77.071426,17.857140,2.111004,1.000000,55.966412,0.346409,0.233951,0.418010,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.058823,-59.764706,2.326213,85.062500,-28.312500,2.256758,-45.391312,-59.956520,2.705758,-77.071426,17.857140,2.111004,1.000000,55.627491,0.344724,0.235795,0.417653,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.058823,-59.764706,2.326213,85.062500,-28.312500,2.256758,-45.391312,-59.956520,2.705758,-77.071426,17.857140,2.111004,1.000000,55.407192,0.343624,0.236987,0.417421,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.187500,-60.000000,2.256758,-45.391312,-59.956520,2.705758,-77.071426,17.857140,2.111004,1.000000,58.192745,0.354607,0.219928,0.417270,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.187500,-60.000000,2.256758,-45.304352,-59.782608,2.705758,-77.285721,18.000000,2.111004,1.000000,60.002106,0.361289,0.208573,0.417172,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.187500,-60.000000,2.256758,-45.304352,-59.782608,2.705758,-77.285721,18.000000,2.111004,1.000000,61.178188,0.365438,0.201082,0.417108,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.187500,-60.000000,2.256758,-45.304352,-59.782608,2.705758,-77.285721,18.000000,2.111004,1.000000,61.942642,0.368052,0.196169,0.417066,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.187500,-60.000000,2.256758,-45.304352,-59.782608,2.705758,-77.285721,18.000000,2.111004,1.000000,62.439537,0.369715,0.192958,0.417039,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.117645,-28.176468,2.326213,9.187500,-60.000000,2.256758,-45.304352,-59.782608,2.705758,-77.285721,18.000000,2.111004,1.000000,62.762520,0.370781,0.190862,0.417022,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.388885,-59.833332,2.393654,85.117645,-28.176468,2.326213,-45.304352,-59.782608,2.705758,-77.285721,18.000000,2.111004,1.000000,59.925869,0.359102,0.207948,0.414966,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.388885,-59.833332,2.393654,85.117645,-28.176468,2.326213,-45.304352,-59.782608,2.705758,-77.285721,18.000000,2.111004,1.000000,58.082043,0.351091,0.218688,0.413629,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.388885,-59.833332,2.393654,85.117645,-28.176468,2.326213,-45.391312,-59.956520,2.705758,-77.187500,17.812500,2.256758,1.000000,56.914295,0.344565,0.224497,0.411247,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.388885,-59.833332,2.393654,85.117645,-28.176468,2.326213,-45.391312,-59.956520,2.705758,-77.187500,17.812500,2.256758,1.000000,56.155258,0.340274,0.228179,0.409698,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.388885,-59.833332,2.393654,85.117645,-28.176468,2.326213,-45.391312,-59.956520,2.705758,-77.187500,17.812500,2.256758,1.000000,55.661884,0.337466,0.230533,0.408691,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.388885,-59.833332,2.393654,85.117645,-28.176468,2.326213,-45.391312,-59.956520,2.705758,-77.187500,17.812500,2.256758,1.000000,55.341190,0.335632,0.232046,0.408037,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.388885,-59.833332,2.393654,85.117645,-28.176468,2.326213,-45.391312,-59.956520,2.705758,-77.187500,17.812500,2.256758,1.000000,55.132740,0.334437,0.233022,0.407611,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.388885,-59.833332,2.393654,85.117645,-28.176468,2.326213,-45.391312,-59.956520,2.705758,-77.187500,17.812500,2.256758,1.000000,54.997250,0.333658,0.233654,0.407335,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.352943,-59.941177,2.326213,85.187500,-28.500000,2.256758,-45.391312,-59.956520,2.705758,-77.187500,17.812500,2.256758,1.000000,55.050411,0.335368,0.234388,0.409157,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.352943,-59.941177,2.326213,85.187500,-28.500000,2.256758,-45.291672,-60.041668,2.763953,-77.294113,17.705879,2.326213,1.000000,55.198212,0.335443,0.233154,0.408513,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.352943,-59.941177,2.326213,85.187500,-28.500000,2.256758,-45.291672,-60.041668,2.763953,-77.294113,17.705879,2.326213,1.000000,55.294281,0.335489,0.232353,0.408094,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.352943,-59.941177,2.326213,85.187500,-28.500000,2.256758,-45.291672,-60.041668,2.763953,-77.294113,17.705879,2.326213,1.000000,55.356728,0.335518,0.231832,0.407821,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.352943,-59.941177,2.326213,85.187500,-28.500000,2.256758,-45.291672,-60.041668,2.763953,-77.294113,17.705879,2.326213,1.000000,55.397316,0.335536,0.231494,0.407644,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.352943,-59.941177,2.326213,85.187500,-28.500000,2.256758,-45.291672,-60.041668,2.763953,-77.294113,17.705879,2.326213,1.000000,55.423698,0.335548,0.231274,0.407529,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.352943,-59.941177,2.326213,85.187500,-28.500000,2.256758,-45.291672,-60.041668,2.763953,-77.294113,17.705879,2.326213,1.000000,55.440849,0.335556,0.231131,0.407455,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.399994,-60.080002,2.820948,-77.375000,17.750000,2.256758,1.000000,58.334278,0.347567,0.214374,0.408361,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.399994,-60.080002,2.820948,-77.375000,17.750000,2.256758,1.000000,60.215008,0.354927,0.203145,0.408951,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.399994,-60.080002,2.820948,-77.375000,17.750000,2.256758,1.000000,61.437481,0.359516,0.195710,0.409334,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.399994,-60.080002,2.820948,-77.375000,17.750000,2.256758,1.000000,62.232090,0.362416,0.190821,0.409583,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.399994,-60.080002,2.820948,-77.375000,17.750000,2.256758,1.000000,62.748585,0.364265,0.187620,0.409745,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.399994,-60.080002,2.820948,-77.375000,17.750000,2.256758,1.000000,63.084305,0.365452,0.185530,0.409850,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.399994,-60.080002,2.820948,-77.375000,17.750000,2.256758,1.000000,63.302525,0.366217,0.184168,0.409918,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.291672,-60.041668,2.763953,-77.375000,17.750000,2.256758,1.000000,63.390118,0.367513,0.184116,0.411053,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.291672,-60.041668,2.763953,-77.375000,17.750000,2.256758,1.000000,63.447052,0.368355,0.184080,0.411790,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.291672,-60.041668,2.763953,-77.375000,17.750000,2.256758,1.000000,63.484062,0.368903,0.184056,0.412270,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.291672,-60.041668,2.763953,-77.375000,17.750000,2.256758,1.000000,63.508118,0.369259,0.184041,0.412581,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.291672,-60.041668,2.763953,-77.375000,17.750000,2.256758,1.000000,63.523754,0.369491,0.184030,0.412784,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.291672,-60.041668,2.763953,-77.375000,17.750000,2.256758,1.000000,63.533916,0.369641,0.184023,0.412916,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.187500,-28.500000,2.256758,9.187500,-60.000000,2.256758,-45.291672,-60.041668,2.763953,-77.375000,17.750000,2.256758,1.000000,63.540524,0.369739,0.184019,0.413001,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.588234,-60.176472,2.326213,85.199997,-27.933334,2.185097,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,60.669209,0.360263,0.202425,0.413238,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.588234,-60.176472,2.326213,85.199997,-27.933334,2.185097,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,58.802853,0.353611,0.214130,0.413391,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.588234,-60.176472,2.326213,85.199997,-27.933334,2.185097,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,57.589722,0.349082,0.221622,0.413491,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.588234,-60.176472,2.326213,85.199997,-27.933334,2.185097,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,56.801186,0.346054,0.226441,0.413556,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.588234,-60.176472,2.326213,85.199997,-27.933334,2.185097,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,56.288639,0.344049,0.229551,0.413598,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.588234,-60.176472,2.326213,85.199997,-27.933334,2.185097,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,55.955482,0.342731,0.231563,0.413626,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.588234,-60.176472,2.326213,85.199997,-27.933334,2.185097,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,55.738930,0.341869,0.232867,0.413644,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.058823,-27.764709,2.326213,9.500000,-60.333332,2.393654,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,58.151321,0.351426,0.218307,0.413713,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.058823,-27.764709,2.326213,9.500000,-60.333332,2.393654,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,59.719376,0.357307,0.208631,0.413757,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.058823,-27.764709,2.326213,9.500000,-60.333332,2.393654,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,60.738609,0.360987,0.202257,0.413786,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.058823,-27.764709,2.326213,9.500000,-60.333332,2.393654,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,61.401112,0.363318,0.198078,0.413805,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.058823,-27.764709,2.326213,9.500000,-60.333332,2.393654,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,61.831738,0.364807,0.195348,0.413818,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.058823,-27.764709,2.326213,9.500000,-60.333332,2.393654,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.111645,0.365764,0.193567,0.413826,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.058823,-27.764709,2.326213,9.500000,-60.333332,2.393654,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.293587,0.366382,0.192407,0.413831,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.166664,-27.666664,2.393654,9.529411,-60.235294,2.326213,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.516121,0.366611,0.190714,0.413250,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.166664,-27.666664,2.393654,9.529411,-60.235294,2.326213,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.660770,0.366755,0.189615,0.412872,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.166664,-27.666664,2.393654,9.529411,-60.235294,2.326213,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.754791,0.366848,0.188900,0.412626,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.166664,-27.666664,2.393654,9.529411,-60.235294,2.326213,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.815907,0.366907,0.188436,0.412467,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.166664,-27.666664,2.393654,9.529411,-60.235294,2.326213,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.855629,0.366945,0.188134,0.412363,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.166664,-27.666664,2.393654,9.529411,-60.235294,2.326213,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.881451,0.366970,0.187938,0.412296,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.166664,-27.666664,2.393654,9.529411,-60.235294,2.326213,-45.181824,-59.772728,2.646284,-77.533340,17.733330,2.185097,1.000000,62.898232,0.366986,0.187811,0.412252,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.124649,0.369947,0.187485,0.414743,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.271820,0.371873,0.187262,0.416362,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.367481,0.373126,0.187113,0.417414,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.429661,0.373941,0.187014,0.418098,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.470078,0.374471,0.186948,0.418543,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.496349,0.374815,0.186906,0.418832,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.513428,0.375039,0.186878,0.419019,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.524529,0.375184,0.186859,0.419141,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.199997,-27.933334,2.185097,9.375000,-60.187500,2.256758,-45.333328,-59.875000,2.763953,-77.533340,17.733330,2.185097,1.000000,63.531742,0.375279,0.186848,0.419221,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000
