file,frame_index,expected_count,camera_counts,output_count,count_match,beacon_index,bearing_deg,range_proxy_mm,radius_mean,observation_count,source_camera_mask,confidence,fill_mode
"2灯_(-175,50)_(-40,-100).csv",9602,2,1/2/1,2,1,1,-132.102295,2235.597592,2.326000,1,2,0.556080,observed
"2灯_(-175,50)_(-40,-100).csv",9603,2,1/2/1,2,1,0,156.378493,1453.461288,3.577667,3,7,0.896213,observed
"2灯_(-175,50)_(-40,-100).csv",9603,2,1/2/1,2,1,1,-132.102295,2235.597592,2.326000,1,2,0.556080,observed
"2灯_(-175,50)_(-40,-100).csv",9604,2,1/2/1,2,1,0,154.761903,1447.930202,3.591333,3,7,0.897307,observed
"2灯_(-175,50)_(-40,-100).csv",9604,2,1/2/1,2,1,1,-133.741841,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9605,2,1/2/1,2,1,0,154.761903,1447.930202,3.591333,3,7,0.897307,observed
"2灯_(-175,50)_(-40,-100).csv",9605,2,1/2/1,2,1,1,-133.741841,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9606,2,1/2/1,2,1,0,152.270337,1433.560007,3.627333,3,7,0.900187,observed
"2灯_(-175,50)_(-40,-100).csv",9606,2,1/2/1,2,1,1,-133.741841,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9607,2,1/2/1,2,1,0,154.412810,1403.761361,3.704333,3,7,0.906347,observed
"2灯_(-175,50)_(-40,-100).csv",9607,2,1/2/1,2,1,1,-133.741841,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9608,2,1/2/1,2,1,0,154.412810,1403.761361,3.704333,3,7,0.906347,observed
"2灯_(-175,50)_(-40,-100).csv",9608,2,1/2/1,2,1,1,-133.741841,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9609,2,1/2/1,2,1,0,154.412810,1403.761361,3.704333,3,7,0.906347,observed
"2灯_(-175,50)_(-40,-100).csv",9609,2,1/2/1,2,1,1,-133.741841,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9610,2,1/2/1,2,1,0,154.412810,1403.761361,3.704333,3,7,0.906347,observed
"2灯_(-175,50)_(-40,-100).csv",9610,2,1/2/1,2,1,1,-133.741841,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9611,2,1/2/1,2,1,0,154.412810,1403.761361,3.704333,3,7,0.906347,observed
"2灯_(-175,50)_(-40,-100).csv",9611,2,1/2/1,2,1,1,-133.741841,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9612,2,1/2/1,2,1,0,148.425434,1393.603716,3.731333,3,7,0.908507,observed
"2灯_(-175,50)_(-40,-100).csv",9612,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9613,2,1/2/1,2,1,0,146.254610,1412.020275,3.682667,3,7,0.904613,observed
"2灯_(-175,50)_(-40,-100).csv",9613,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9614,2,1/2/1,2,1,0,146.254610,1412.020275,3.682667,3,7,0.904613,observed
"2灯_(-175,50)_(-40,-100).csv",9614,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9615,2,1/2/1,2,1,0,146.254610,1412.020275,3.682667,3,7,0.904613,observed
"2灯_(-175,50)_(-40,-100).csv",9615,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9616,2,1/2/1,2,1,0,146.254610,1412.020275,3.682667,3,7,0.904613,observed
"2灯_(-175,50)_(-40,-100).csv",9616,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9617,2,1/2/1,2,1,0,146.254610,1412.020275,3.682667,3,7,0.904613,observed
"2灯_(-175,50)_(-40,-100).csv",9617,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9618,2,1/2/1,2,1,0,146.254610,1412.020275,3.682667,3,7,0.904613,observed
"2灯_(-175,50)_(-40,-100).csv",9618,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9619,2,1/2/1,2,1,0,139.452630,1391.738781,3.736333,3,7,0.908907,observed
"2灯_(-175,50)_(-40,-100).csv",9619,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9620,2,1/2/1,2,1,0,143.821436,1348.314607,3.856667,3,7,0.918533,observed
"2灯_(-175,50)_(-40,-100).csv",9620,2,1/2/1,2,1,1,-140.188938,2172.096909,2.394000,1,2,0.561520,observed
"2灯_(-175,50)_(-40,-100).csv",9621,2,1/2/1,2,1,0,131.048470,1313.020789,3.960333,3,7,0.926827,observed
"2灯_(-175,50)_(-40,-100).csv",9621,2,1/2/1,2,1,1,-155.882959,1881.331404,2.764000,1,2,0.591120,observed
"2灯_(-175,50)_(-40,-100).csv",9622,2,1/2/1,2,1,0,131.048470,1313.020789,3.960333,3,7,0.926827,observed
"2灯_(-175,50)_(-40,-100).csv",9622,2,1/2/1,2,1,1,-155.882959,1881.331404,2.764000,1,2,0.591120,observed
"2灯_(-175,50)_(-40,-100).csv",9623,2,1/2/1,2,1,0,131.048470,1313.020789,3.960333,3,7,0.926827,observed
"2灯_(-175,50)_(-40,-100).csv",9623,2,1/2/1,2,1,1,-155.882959,1881.331404,2.764000,1,2,0.591120,observed
"2灯_(-175,50)_(-40,-100).csv",9624,2,1/2/1,2,1,0,131.048470,1313.020789,3.960333,3,7,0.926827,observed
"2灯_(-175,50)_(-40,-100).csv",9624,2,1/2/1,2,1,1,-155.882959,1881.331404,2.764000,1,2,0.591120,observed
"2灯_(-175,50)_(-40,-100).csv",9625,2,1/2/1,2,1,0,131.048470,1313.020789,3.960333,3,7,0.926827,observed
"2灯_(-175,50)_(-40,-100).csv",9625,2,1/2/1,2,1,1,-155.882959,1881.331404,2.764000,1,2,0.591120,observed
"2灯_(-175,50)_(-40,-100).csv",9626,2,1/2/1,2,1,0,128.972178,1309.164149,3.972000,3,7,0.927760,observed
"2灯_(-175,50)_(-40,-100).csv",9626,2,1/2/1,2,1,1,-155.882959,1881.331404,2.764000,1,2,0.591120,observed
"2灯_(-175,50)_(-40,-100).csv",9627,2,1/2/1,2,1,0,128.972178,1309.164149,3.972000,3,7,0.927760,observed
"2灯_(-175,50)_(-40,-100).csv",9627,2,1/2/1,2,1,1,-155.882959,1881.331404,2.764000,1,2,0.591120,observed
"2灯_(-175,50)_(-40,-100).csv",9628,2,1/2/1,2,1,0,128.972178,1309.164149,3.972000,3,7,0.927760,observed
"2灯_(-175,50)_(-40,-100).csv",9628,2,1/2/1,2,1,1,-155.882959,1881.331404,2.764000,1,2,0.591120,observed
"2灯_(-175,50)_(-40,-100).csv",9629,2,1/2/1,2,1,0,117.216804,1301.084237,3.996667,3,7,0.929733,observed
"2灯_(-175,50)_(-40,-100).csv",9629,2,1/2/1,2,1,1,-178.561451,1843.317972,2.821000,1,2,0.595680,observed
"2灯_(-175,50)_(-40,-100).csv",9630,2,1/2/1,2,1,0,117.216804,1301.084237,3.996667,3,7,0.929733,observed
"2灯_(-175,50)_(-40,-100).csv",9630,2,1/2/1,2,1,1,-178.561451,1843.317972,2.821000,1,2,0.595680,observed
"2灯_(-175,50)_(-40,-100).csv",9631,2,1/2/1,2,1,0,117.216804,1301.084237,3.996667,3,7,0.929733,observed
"2灯_(-175,50)_(-40,-100).csv",9631,2,1/2/1,2,1,1,-178.561451,1843.317972,2.821000,1,2,0.595680,observed
"2灯_(-175,50)_(-40,-100).csv",9632,2,1/2/1,2,1,0,117.216804,1301.084237,3.996667,3,7,0.929733,observed
"2灯_(-175,50)_(-40,-100).csv",9632,2,1/2/1,2,1,1,-178.561451,1843.317972,2.821000,1,2,0.595680,observed
"2灯_(-175,50)_(-40,-100).csv",9633,2,0/2/2,2,1,0,137.614796,1166.311540,4.458500,2,6,0.846680,observed
"2灯_(-175,50)_(-40,-100).csv",9633,2,0/2/2,2,1,1,-136.636022,2108.678021,2.466000,2,6,0.687280,observed
"2灯_(-175,50)_(-40,-100).csv",9634,2,0/2/2,2,1,0,137.614796,1166.311540,4.458500,2,6,0.846680,observed
"2灯_(-175,50)_(-40,-100).csv",9634,2,0/2/2,2,1,1,-136.636022,2108.678021,2.466000,2,6,0.687280,observed
"2灯_(-175,50)_(-40,-100).csv",9635,2,0/2/2,2,1,0,137.614796,1166.311540,4.458500,2,6,0.846680,observed
"2灯_(-175,50)_(-40,-100).csv",9635,2,0/2/2,2,1,1,-136.636022,2108.678021,2.466000,2,6,0.687280,observed
"2灯_(-175,50)_(-40,-100).csv",9636,2,0/2/2,2,1,0,137.614796,1166.311540,4.458500,2,6,0.846680,observed
"2灯_(-175,50)_(-40,-100).csv",9636,2,0/2/2,2,1,1,-136.636022,2108.678021,2.466000,2,6,0.687280,observed
"2灯_(-175,50)_(-40,-100).csv",9637,2,0/2/2,2,1,0,130.452250,1224.682054,4.246000,2,6,0.829680,observed
"2灯_(-175,50)_(-40,-100).csv",9637,2,0/2/2,2,1,1,-153.152540,2133.333333,2.437500,2,6,0.685000,observed
"2灯_(-175,50)_(-40,-100).csv",9638,2,0/2/2,2,1,0,130.452250,1224.682054,4.246000,2,6,0.829680,observed
"2灯_(-175,50)_(-40,-100).csv",9638,2,0/2/2,2,1,1,-153.152540,2133.333333,2.437500,2,6,0.685000,observed
"2灯_(-175,50)_(-40,-100).csv",9639,2,1/2/2,2,1,0,150.405147,1424.527440,3.650333,3,7,0.902027,observed
"2灯_(-175,50)_(-40,-100).csv",9639,2,1/2/2,2,1,1,-153.152540,2133.333333,2.437500,2,6,0.685000,observed
"2灯_(-175,50)_(-40,-100).csv",9640,2,1/2/2,2,1,0,130.445944,1415.607985,3.673333,3,7,0.903867,observed
"2灯_(-175,50)_(-40,-100).csv",9640,2,1/2/2,2,1,1,-144.443409,1843.644744,2.820500,2,6,0.715640,observed
"2灯_(-175,50)_(-40,-100).csv",9641,2,1/2/2,2,1,0,130.445944,1415.607985,3.673333,3,7,0.903867,observed
"2灯_(-175,50)_(-40,-100).csv",9641,2,1/2/2,2,1,1,-144.443409,1843.644744,2.820500,2,6,0.715640,observed
"2灯_(-175,50)_(-40,-100).csv",9642,2,1/2/2,2,1,0,130.445944,1415.607985,3.673333,3,7,0.903867,observed
"2灯_(-175,50)_(-40,-100).csv",9642,2,1/2/2,2,1,1,-144.443409,1843.644744,2.820500,2,6,0.715640,observed
"2灯_(-175,50)_(-40,-100).csv",9643,2,1/2/2,2,1,0,130.445944,1415.607985,3.673333,3,7,0.903867,observed
"2灯_(-175,50)_(-40,-100).csv",9643,2,1/2/2,2,1,1,-144.443409,1843.644744,2.820500,2,6,0.715640,observed
"2灯_(-175,50)_(-40,-100).csv",9644,2,1/2/2,2,1,0,130.445944,1415.607985,3.673333,3,7,0.903867,observed
"2灯_(-175,50)_(-40,-100).csv",9644,2,1/2/2,2,1,1,-144.443409,1843.644744,2.820500,2,6,0.715640,observed
"2灯_(-175,50)_(-40,-100).csv",9645,2,1/2/2,2,1,0,130.445944,1415.607985,3.673333,3,7,0.903867,observed
"2灯_(-175,50)_(-40,-100).csv",9645,2,1/2/2,2,1,1,-144.443409,1843.644744,2.820500,2,6,0.715640,observed
"2灯_(-175,50)_(-40,-100).csv",9646,2,1/1/2,2,1,0,-179.318111,1274.613939,4.079667,3,7,0.936373,observed
"2灯_(-175,50)_(-40,-100).csv",9646,2,1/1/2,2,1,1,-107.393179,1629.072682,3.192000,1,4,0.625360,observed
"2灯_(-175,50)_(-40,-100).csv",9647,2,1/1/2,2,1,0,-179.318111,1274.613939,4.079667,3,7,0.936373,observed
"2灯_(-175,50)_(-40,-100).csv",9647,2,1/1/2,2,1,1,-107.393179,1629.072682,3.192000,1,4,0.625360,observed
"2灯_(-175,50)_(-40,-100).csv",9648,2,1/1/2,2,1,0,-179.318111,1274.613939,4.079667,3,7,0.936373,observed
"2灯_(-175,50)_(-40,-100).csv",9648,2,1/1/2,2,1,1,-107.393179,1629.072682,3.192000,1,4,0.625360,observed
"2灯_(-175,50)_(-40,-100).csv",9649,2,1/1/2,2,1,0,-179.318111,1274.613939,4.079667,3,7,0.936373,observed
"2灯_(-175,50)_(-40,-100).csv",9649,2,1/1/2,2,1,1,-107.393179,1629.072682,3.192000,1,4,0.625360,observed
"2灯_(-175,50)_(-40,-100).csv",9650,2,1/1/2,2,1,0,-179.318111,1274.613939,4.079667,3,7,0.936373,observed
"2灯_(-175,50)_(-40,-100).csv",9650,2,1/1/2,2,1,1,-107.393179,1629.072682,3.192000,1,4,0.625360,observed
