I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37
165.000000,98.500000,3.385138,88.230766,43.500000,2.876814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.189186,31.081081,3.431831,53.139999,48.240002,3.989423,0.000000,0.000000,0.000000,2.000000,-140.103287,1465.142090,113.761208,1231.984375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,98.500000,3.385138,88.230766,43.500000,2.876814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.189186,31.081081,3.431831,53.139999,48.240002,3.989423,0.000000,0.000000,0.000000,2.000000,-139.969254,1464.775269,113.795418,1231.914063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,98.500000,3.385138,88.230766,43.500000,2.876814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.189186,31.081081,3.431831,53.139999,48.240002,3.989423,0.000000,0.000000,0.000000,2.000000,-139.882111,1464.541138,113.817650,1231.868652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,98.500000,3.385138,88.230766,43.500000,2.876814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.189186,31.081081,3.431831,53.139999,48.240002,3.989423,0.000000,0.000000,0.000000,2.000000,-139.825439,1464.390625,113.832108,1231.839233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,99.000000,3.337791,89.428574,43.357143,2.985411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.189186,31.081081,3.431831,53.139999,48.240002,3.989423,0.000000,0.000000,0.000000,2.000000,-139.748108,1464.565063,114.290680,1232.855835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,99.000000,3.337791,89.428574,43.357143,2.985411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.189186,31.081081,3.431831,53.139999,48.240002,3.989423,0.000000,0.000000,0.000000,2.000000,-139.697861,1464.679688,114.588326,1233.559082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,99.000000,3.337791,89.428574,43.357143,2.985411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.323532,31.088236,3.289762,54.313725,47.901962,4.029119,0.000000,0.000000,0.000000,2.000000,-139.504562,1460.799927,114.781609,1234.033936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,99.000000,3.337791,89.428574,43.357143,2.985411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.323532,31.088236,3.289762,54.313725,47.901962,4.029119,0.000000,0.000000,0.000000,2.000000,-139.378357,1458.286865,114.907181,1234.350098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,99.000000,3.337791,89.428574,43.357143,2.985411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.323532,31.088236,3.289762,54.313725,47.901962,4.029119,0.000000,0.000000,0.000000,2.000000,-139.296112,1456.657227,114.988747,1234.558838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.000000,99.000000,3.337791,89.428574,43.357143,2.985411,0.000000,0.000000,0.000000,4.000000,118.750000,1.128379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.323532,31.088236,3.289762,54.313725,47.901962,4.029119,0.000000,0.000000,0.000000,3.000000,-134.968353,1482.196655,115.041756,1234.695801,-160.603897,1440.379883,0.000000,0.000000,0.000000,0.000000
165.000000,99.000000,3.337791,89.428574,43.357143,2.985411,0.000000,0.000000,0.000000,4.000000,118.750000,1.128379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.323532,31.088236,3.289762,54.313725,47.901962,4.029119,0.000000,0.000000,0.000000,3.000000,-132.243958,1503.196045,115.076210,1234.785400,-160.603897,1440.379883,0.000000,0.000000,0.000000,0.000000
165.000000,99.000000,3.337791,89.428574,43.357143,2.985411,0.000000,0.000000,0.000000,4.000000,118.750000,1.128379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.323532,31.088236,3.289762,54.313725,47.901962,4.029119,0.000000,0.000000,0.000000,3.000000,-130.515976,1518.625000,115.098602,1234.843872,-160.603897,1440.379883,0.000000,0.000000,0.000000,0.000000
90.266670,43.000000,3.090194,165.058823,100.088234,3.289762,0.000000,0.000000,0.000000,4.000000,118.750000,1.128379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.323532,31.088236,3.289762,54.313725,47.901962,4.029119,0.000000,0.000000,0.000000,3.000000,115.434250,1239.813965,-128.973206,1545.428589,-160.603897,1440.379883,0.000000,0.000000,0.000000,0.000000
90.266670,43.000000,3.090194,165.058823,100.088234,3.289762,0.000000,0.000000,0.000000,4.000000,118.750000,1.128379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.315788,31.605263,3.477898,55.137257,47.901962,4.029119,5.500000,118.500000,1.595769,2.000000,116.691742,1281.962280,-131.115463,1520.443115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.266670,43.000000,3.090194,165.058823,100.088234,3.289762,0.000000,0.000000,0.000000,4.000000,118.750000,1.128379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.315788,31.605263,3.477898,55.137257,47.901962,4.029119,5.500000,118.500000,1.595769,2.000000,117.465477,1309.672241,-132.544785,1505.372925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.266670,43.000000,3.090194,165.058823,100.088234,3.289762,0.000000,0.000000,0.000000,4.000000,118.750000,1.128379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.315788,31.605263,3.477898,55.137257,47.901962,4.029119,5.500000,118.500000,1.595769,2.000000,117.951027,1327.807251,-133.488922,1496.088013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90.266670,43.000000,3.090194,165.058823,100.088234,3.289762,0.000000,0.000000,0.000000,3.800000,118.599998,1.261566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.315788,31.605263,3.477898,55.137257,47.901962,4.029119,5.500000,118.500000,1.595769,3.000000,118.259575,1339.645020,-130.574615,1524.951416,-159.915527,1422.893188,0.000000,0.000000,0.000000,0.000000
90.266670,43.000000,3.090194,165.058823,100.088234,3.289762,0.000000,0.000000,0.000000,3.800000,118.599998,1.261566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.315788,31.605263,3.477898,55.137257,47.901962,4.029119,5.500000,118.500000,1.595769,3.000000,118.457207,1347.360107,-128.741653,1545.761353,-159.915527,1422.893188,0.000000,0.000000,0.000000,0.000000
164.931030,100.413795,3.038254,91.653847,42.730770,2.876814,0.000000,0.000000,0.000000,3.800000,118.599998,1.261566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.315788,31.605263,3.477898,55.137257,47.901962,4.029119,5.500000,118.500000,1.595769,2.000000,-130.872971,1516.250610,119.083992,1363.698853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.931030,100.413795,3.038254,91.653847,42.730770,2.876814,0.000000,0.000000,0.000000,3.800000,118.599998,1.261566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.315788,31.605263,3.477898,55.137257,47.901962,4.029119,5.500000,118.500000,1.595769,2.000000,-132.302094,1498.229736,119.483376,1374.404785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.931030,100.413795,3.038254,91.653847,42.730770,2.876814,0.000000,0.000000,0.000000,3.800000,118.599998,1.261566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.571426,31.942858,3.337791,55.938774,47.714287,3.949327,4.800000,117.933334,2.185097,3.000000,-129.842834,1510.089600,119.995766,1395.588257,-159.144424,1414.692871,0.000000,0.000000,0.000000,0.000000
164.931030,100.413795,3.038254,91.653847,42.730770,2.876814,0.000000,0.000000,0.000000,3.800000,118.599998,1.261566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.571426,31.942858,3.337791,55.938774,47.714287,3.949327,4.800000,117.933334,2.185097,3.000000,-128.266739,1519.270020,120.320541,1409.415894,-159.144424,1414.692871,0.000000,0.000000,0.000000,0.000000
164.931030,100.413795,3.038254,91.653847,42.730770,2.876814,0.000000,0.000000,0.000000,3.800000,118.599998,1.261566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.571426,31.942858,3.337791,55.938774,47.714287,3.949327,4.800000,117.933334,2.185097,3.000000,-127.252953,1525.847656,120.528229,1418.427856,-159.144424,1414.692871,0.000000,0.000000,0.000000,0.000000
164.931030,100.413795,3.038254,91.653847,42.730770,2.876814,0.000000,0.000000,0.000000,4.000000,118.181816,1.871205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.571426,31.942858,3.337791,55.938774,47.714287,3.949327,4.800000,117.933334,2.185097,3.000000,-126.311737,1533.410767,120.661842,1424.295410,-159.144424,1414.692871,0.000000,0.000000,0.000000,0.000000
164.931030,100.413795,3.038254,91.653847,42.730770,2.876814,0.000000,0.000000,0.000000,4.000000,118.181816,1.871205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.571426,31.942858,3.337791,55.938774,47.714287,3.949327,4.800000,117.933334,2.185097,3.000000,-125.705025,1538.546875,120.748085,1428.113403,-159.144424,1414.692871,0.000000,0.000000,0.000000,0.000000
92.592590,42.444443,2.931615,165.346161,100.653847,2.876814,0.000000,0.000000,0.000000,4.000000,118.181816,1.871205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.571426,31.942858,3.337791,55.938774,47.714287,3.949327,4.800000,117.933334,2.185097,3.000000,120.850975,1425.114380,-124.942627,1559.569458,-159.144424,1414.692871,0.000000,0.000000,0.000000,0.000000
92.592590,42.444443,2.931615,165.346161,100.653847,2.876814,0.000000,0.000000,0.000000,4.000000,118.181816,1.871205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.571426,31.942858,3.337791,55.938774,47.714287,3.949327,4.800000,117.933334,2.185097,3.000000,120.918076,1423.167358,-124.458038,1573.379028,-159.144424,1414.692871,0.000000,0.000000,0.000000,0.000000
92.592590,42.444443,2.931615,165.346161,100.653847,2.876814,0.000000,0.000000,0.000000,4.000000,118.181816,1.871205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.676468,31.911764,3.289762,56.653061,46.918365,3.949327,4.388889,117.277779,2.393654,3.000000,121.079910,1427.116455,-123.965759,1581.698120,-158.791153,1422.160645,0.000000,0.000000,0.000000,0.000000
92.592590,42.444443,2.931615,165.346161,100.653847,2.876814,0.000000,0.000000,0.000000,4.000000,118.181816,1.871205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.676468,31.911764,3.289762,56.653061,46.918365,3.949327,4.388889,117.277779,2.393654,3.000000,121.184624,1429.689331,-123.648567,1587.167725,-158.563477,1427.043457,0.000000,0.000000,0.000000,0.000000
92.592590,42.444443,2.931615,165.346161,100.653847,2.876814,0.000000,0.000000,0.000000,4.000000,118.181816,1.871205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.676468,31.911764,3.289762,56.653061,46.918365,3.949327,4.388889,117.277779,2.393654,3.000000,121.252495,1431.364380,-123.443565,1590.748779,-158.416351,1430.229248,0.000000,0.000000,0.000000,0.000000
92.592590,42.444443,2.931615,165.346161,100.653847,2.876814,0.000000,0.000000,0.000000,4.000000,118.181816,1.871205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.676468,31.911764,3.289762,56.653061,46.918365,3.949327,4.388889,117.277779,2.393654,3.000000,121.296516,1432.454102,-123.310799,1593.087280,-158.321060,1432.305054,0.000000,0.000000,0.000000,0.000000
92.592590,42.444443,2.931615,165.346161,100.653847,2.876814,0.000000,0.000000,0.000000,3.812500,117.812500,2.256758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.676468,31.911764,3.289762,56.653061,46.918365,3.949327,4.388889,117.277779,2.393654,3.000000,121.325096,1433.162964,-123.065536,1596.954712,-158.259262,1433.656494,0.000000,0.000000,0.000000,0.000000
92.592590,42.444443,2.931615,165.346161,100.653847,2.876814,0.000000,0.000000,0.000000,3.812500,117.812500,2.256758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.676468,31.911764,3.289762,56.653061,46.918365,3.949327,4.388889,117.277779,2.393654,3.000000,121.343658,1433.623901,-122.906761,1599.484253,-158.219177,1434.535767,0.000000,0.000000,0.000000,0.000000
93.928574,41.928570,2.985411,165.600006,100.800003,2.523133,0.000000,0.000000,0.000000,3.812500,117.812500,2.256758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.088234,31.941177,3.289762,56.860001,46.759998,3.989423,3.736842,116.526314,2.459245,3.000000,121.700577,1443.225952,-122.585022,1608.322021,-158.104340,1436.185303,0.000000,0.000000,0.000000,0.000000
93.928574,41.928570,2.985411,165.600006,100.800003,2.523133,0.000000,0.000000,0.000000,3.812500,117.812500,2.256758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.088234,31.941177,3.289762,56.860001,46.759998,3.989423,3.736842,116.526314,2.459245,3.000000,121.930046,1449.496948,-122.377792,1614.093506,-158.029846,1437.260620,0.000000,0.000000,0.000000,0.000000
93.928574,41.928570,2.985411,165.600006,100.800003,2.523133,0.000000,0.000000,0.000000,3.812500,117.812500,2.256758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.088234,31.941177,3.289762,56.860001,46.759998,3.989423,3.736842,116.526314,2.459245,3.000000,122.078140,1453.585449,-122.243881,1617.856201,-157.981476,1437.960938,0.000000,0.000000,0.000000,0.000000
93.928574,41.928570,2.985411,165.600006,100.800003,2.523133,0.000000,0.000000,0.000000,3.812500,117.812500,2.256758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.088234,31.941177,3.289762,56.860001,46.759998,3.989423,3.736842,116.526314,2.459245,3.000000,122.173943,1456.248047,-122.157181,1620.306641,-157.950058,1438.416626,0.000000,0.000000,0.000000,0.000000
93.928574,41.928570,2.985411,165.600006,100.800003,2.523133,0.000000,0.000000,0.000000,3.812500,117.812500,2.256758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.088234,31.941177,3.289762,56.860001,46.759998,3.989423,3.736842,116.526314,2.459245,3.000000,122.236038,1457.980957,-122.100952,1621.901367,-157.929657,1438.713135,0.000000,0.000000,0.000000,0.000000
93.928574,41.928570,2.985411,165.600006,100.800003,2.523133,0.000000,0.000000,0.000000,3.761905,117.428574,2.585442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.088234,31.941177,3.289762,56.860001,46.759998,3.989423,3.736842,116.526314,2.459245,3.000000,122.276314,1459.108276,-121.937248,1624.196899,-157.916397,1438.905884,0.000000,0.000000,0.000000,0.000000
93.928574,41.928570,2.985411,165.600006,100.800003,2.523133,0.000000,0.000000,0.000000,3.761905,117.428574,2.585442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.088234,31.941177,3.289762,56.860001,46.759998,3.989423,3.736842,116.526314,2.459245,3.000000,122.302460,1459.841553,-121.831093,1625.696167,-157.907791,1439.031250,0.000000,0.000000,0.000000,0.000000
95.000000,41.538460,2.876814,165.846161,100.923080,2.034214,0.000000,0.000000,0.000000,3.761905,117.428574,2.585442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.088234,31.941177,3.289762,56.860001,46.759998,3.989423,3.736842,116.526314,2.459245,3.000000,122.536690,1465.728882,-121.548309,1637.381592,-157.902176,1439.112671,0.000000,0.000000,0.000000,0.000000
95.000000,41.538460,2.876814,165.846161,100.923080,2.034214,0.000000,0.000000,0.000000,3.761905,117.428574,2.585442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.305557,32.055557,3.385138,57.653061,46.408165,3.949327,3.090909,114.954544,2.646284,3.000000,122.895020,1476.071167,-121.161499,1644.570557,-157.602051,1439.265137,0.000000,0.000000,0.000000,0.000000
95.000000,41.538460,2.876814,165.846161,100.923080,2.034214,0.000000,0.000000,0.000000,3.761905,117.428574,2.585442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.305557,32.055557,3.385138,57.653061,46.408165,3.949327,3.090909,114.954544,2.646284,3.000000,123.125237,1482.824341,-120.911880,1649.283325,-157.407013,1439.385498,0.000000,0.000000,0.000000,0.000000
95.000000,41.538460,2.876814,165.846161,100.923080,2.034214,0.000000,0.000000,0.000000,3.761905,117.428574,2.585442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.305557,32.055557,3.385138,57.653061,46.408165,3.949327,3.090909,114.954544,2.646284,3.000000,123.273766,1487.226563,-120.750404,1652.363281,-157.280243,1439.472534,0.000000,0.000000,0.000000,0.000000
95.000000,41.538460,2.876814,165.846161,100.923080,2.034214,0.000000,0.000000,0.000000,3.761905,117.428574,2.585442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.305557,32.055557,3.385138,57.653061,46.408165,3.949327,3.090909,114.954544,2.646284,3.000000,123.369835,1490.093384,-120.645752,1654.372314,-157.197861,1439.532959,0.000000,0.000000,0.000000,0.000000
95.000000,41.538460,2.876814,165.846161,100.923080,2.034214,0.000000,0.000000,0.000000,4.343750,116.687500,3.191538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.305557,32.055557,3.385138,57.653061,46.408165,3.949327,3.090909,114.954544,2.646284,3.000000,123.432091,1491.958984,-120.383339,1653.197754,-157.144302,1439.573853,0.000000,0.000000,0.000000,0.000000
95.000000,41.538460,2.876814,165.846161,100.923080,2.034214,0.000000,0.000000,0.000000,4.343750,116.687500,3.191538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.305557,32.055557,3.385138,57.653061,46.408165,3.949327,3.090909,114.954544,2.646284,3.000000,123.472450,1493.172607,-120.212570,1652.453125,-157.109497,1439.601074,0.000000,0.000000,0.000000,0.000000
95.769234,41.500000,2.876814,165.375000,101.625000,1.595769,0.000000,0.000000,0.000000,4.343750,116.687500,3.191538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.371429,32.914288,3.337791,58.708332,46.854168,3.908820,2.875000,114.250000,2.763953,3.000000,123.737793,1497.625488,-119.718407,1650.037231,-156.846207,1425.281494,0.000000,0.000000,0.000000,0.000000
95.769234,41.500000,2.876814,165.375000,101.625000,1.595769,0.000000,0.000000,0.000000,4.343750,116.687500,3.191538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.371429,32.914288,3.337791,58.708332,46.854168,3.908820,2.875000,114.250000,2.763953,3.000000,123.909409,1500.537109,-119.396431,1648.533081,-156.672226,1415.990234,0.000000,0.000000,0.000000,0.000000
95.769234,41.500000,2.876814,165.375000,101.625000,1.595769,0.000000,0.000000,0.000000,4.343750,116.687500,3.191538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.371429,32.914288,3.337791,58.708332,46.854168,3.908820,2.875000,114.250000,2.763953,3.000000,124.020607,1502.436768,-119.186836,1647.583252,-156.557907,1409.958008,0.000000,0.000000,0.000000,0.000000
95.769234,41.500000,2.876814,165.375000,101.625000,1.595769,0.000000,0.000000,0.000000,4.343750,116.687500,3.191538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.371429,32.914288,3.337791,58.708332,46.854168,3.908820,2.875000,114.250000,2.763953,3.000000,124.092728,1503.674683,-119.050476,1646.977661,-156.483078,1406.040039,0.000000,0.000000,0.000000,0.000000
95.769234,41.500000,2.876814,165.375000,101.625000,1.595769,0.000000,0.000000,0.000000,4.343750,116.687500,3.191538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.371429,32.914288,3.337791,58.708332,46.854168,3.908820,2.875000,114.250000,2.763953,3.000000,124.139542,1504.480591,-118.961800,1646.588989,-156.434204,1403.494629,0.000000,0.000000,0.000000,0.000000
95.769234,41.500000,2.876814,165.375000,101.625000,1.595769,0.000000,0.000000,0.000000,4.484848,116.060608,3.241023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.371429,32.914288,3.337791,58.708332,46.854168,3.908820,2.875000,114.250000,2.763953,3.000000,124.169952,1505.004883,-118.835449,1645.307861,-156.402344,1401.840698,0.000000,0.000000,0.000000,0.000000
95.769234,41.500000,2.876814,165.375000,101.625000,1.595769,0.000000,0.000000,0.000000,4.484848,116.060608,3.241023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.371429,32.914288,3.337791,58.708332,46.854168,3.908820,2.875000,114.250000,2.763953,3.000000,124.189705,1505.345947,-118.753227,1644.479370,-156.381592,1400.765869,0.000000,0.000000,0.000000,0.000000
96.230766,41.500000,2.876814,166.000000,107.000000,1.692569,0.000000,0.000000,0.000000,4.484848,116.060608,3.241023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.371429,32.914288,3.337791,58.708332,46.854168,3.908820,2.875000,114.250000,2.763953,3.000000,124.284988,1505.747437,-118.563667,1643.497559,-156.368103,1400.067261,0.000000,0.000000,0.000000,0.000000
96.230766,41.500000,2.876814,166.000000,107.000000,1.692569,0.000000,0.000000,0.000000,4.484848,116.060608,3.241023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.065216,47.086956,3.826520,97.305557,33.055557,3.385138,2.666667,113.666664,2.763953,3.000000,124.414337,1507.474976,-118.329483,1635.782349,-156.289337,1393.629395,0.000000,0.000000,0.000000,0.000000
96.230766,41.500000,2.876814,166.000000,107.000000,1.692569,0.000000,0.000000,0.000000,4.484848,116.060608,3.241023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.065216,47.086956,3.826520,97.305557,33.055557,3.385138,2.666667,113.666664,2.763953,3.000000,124.498268,1508.601929,-118.176094,1630.782471,-156.237778,1389.446167,0.000000,0.000000,0.000000,0.000000
96.230766,41.500000,2.876814,166.000000,107.000000,1.692569,0.000000,0.000000,0.000000,4.484848,116.060608,3.241023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.065216,47.086956,3.826520,97.305557,33.055557,3.385138,2.666667,113.666664,2.763953,3.000000,124.552742,1509.336060,-118.075867,1627.538818,-156.204086,1386.727661,0.000000,0.000000,0.000000,0.000000
96.230766,41.500000,2.876814,166.000000,107.000000,1.692569,0.000000,0.000000,0.000000,4.484848,116.060608,3.241023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.065216,47.086956,3.826520,97.305557,33.055557,3.385138,2.666667,113.666664,2.763953,3.000000,124.588127,1509.814209,-118.010513,1625.432983,-156.182114,1384.960938,0.000000,0.000000,0.000000,0.000000
96.230766,41.500000,2.876814,166.000000,107.000000,1.692569,0.000000,0.000000,0.000000,4.078948,115.052635,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.065216,47.086956,3.826520,97.305557,33.055557,3.385138,2.666667,113.666664,2.763953,3.000000,124.611115,1510.125122,-117.815620,1627.300537,-156.167801,1383.812622,0.000000,0.000000,0.000000,0.000000
96.230766,41.500000,2.876814,166.000000,107.000000,1.692569,0.000000,0.000000,0.000000,4.078948,115.052635,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.065216,47.086956,3.826520,97.305557,33.055557,3.385138,2.666667,113.666664,2.763953,3.000000,124.626045,1510.327515,-117.689178,1628.524536,-156.158493,1383.066284,0.000000,0.000000,0.000000,0.000000
97.807693,41.615383,2.876814,165.750000,107.750000,1.595769,0.000000,0.000000,0.000000,4.078948,115.052635,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.065216,47.086956,3.826520,97.305557,33.055557,3.385138,2.666667,113.666664,2.763953,3.000000,124.918365,1510.077026,-117.539604,1631.126465,-156.152420,1382.581177,0.000000,0.000000,0.000000,0.000000
97.807693,41.615383,2.876814,165.750000,107.750000,1.595769,0.000000,0.000000,0.000000,4.078948,115.052635,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.540543,33.432434,3.431831,59.729729,46.945946,3.431831,2.454545,112.636360,2.646284,3.000000,125.213631,1509.797974,-117.244621,1635.021362,-155.921204,1380.165771,0.000000,0.000000,0.000000,0.000000
97.807693,41.615383,2.876814,165.750000,107.750000,1.595769,0.000000,0.000000,0.000000,4.078948,115.052635,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.540543,33.432434,3.431831,59.729729,46.945946,3.431831,2.454545,112.636360,2.646284,3.000000,125.405632,1509.638062,-117.053650,1637.576172,-155.770462,1378.607788,0.000000,0.000000,0.000000,0.000000
97.807693,41.615383,2.876814,165.750000,107.750000,1.595769,0.000000,0.000000,0.000000,4.078948,115.052635,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.540543,33.432434,3.431831,59.729729,46.945946,3.431831,2.454545,112.636360,2.646284,3.000000,125.530434,1509.543335,-116.929832,1639.246582,-155.672302,1377.600220,0.000000,0.000000,0.000000,0.000000
97.807693,41.615383,2.876814,165.750000,107.750000,1.595769,0.000000,0.000000,0.000000,4.078948,115.052635,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.540543,33.432434,3.431831,59.729729,46.945946,3.431831,2.454545,112.636360,2.646284,3.000000,125.611557,1509.485474,-116.849480,1640.336426,-155.608429,1376.947388,0.000000,0.000000,0.000000,0.000000
97.807693,41.615383,2.876814,165.750000,107.750000,1.595769,0.000000,0.000000,0.000000,4.131579,114.315788,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.540543,33.432434,3.431831,59.729729,46.945946,3.431831,2.454545,112.636360,2.646284,3.000000,125.664299,1509.449463,-116.722153,1640.572510,-155.566879,1376.524048,0.000000,0.000000,0.000000,0.000000
97.807693,41.615383,2.876814,165.750000,107.750000,1.595769,0.000000,0.000000,0.000000,4.131579,114.315788,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.540543,33.432434,3.431831,59.729729,46.945946,3.431831,2.454545,112.636360,2.646284,3.000000,125.698593,1509.426758,-116.639412,1640.730225,-155.539856,1376.249268,0.000000,0.000000,0.000000,0.000000
98.360001,41.639999,2.820948,165.500000,108.437500,2.256758,0.000000,0.000000,0.000000,4.131579,114.315788,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.710526,33.631580,3.477898,60.161289,47.096775,3.141275,2.052632,111.473686,2.459245,3.000000,125.934502,1510.350586,-116.616585,1626.945801,-155.414032,1371.019897,0.000000,0.000000,0.000000,0.000000
98.360001,41.639999,2.820948,165.500000,108.437500,2.256758,0.000000,0.000000,0.000000,4.131579,114.315788,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.710526,33.631580,3.477898,60.161289,47.096775,3.141275,2.052632,111.473686,2.459245,3.000000,126.087677,1510.964600,-116.601540,1617.985962,-155.331711,1367.624390,0.000000,0.000000,0.000000,0.000000
98.360001,41.639999,2.820948,165.500000,108.437500,2.256758,0.000000,0.000000,0.000000,4.131579,114.315788,3.477898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.710526,33.631580,3.477898,60.161289,47.096775,3.141275,2.052632,111.473686,2.459245,3.000000,126.187180,1511.369629,-116.591667,1612.162109,-155.278000,1365.418701,0.000000,0.000000,0.000000,0.000000
