I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.433964,-17.471695,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.460526,-18.513161,4.918491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.396225,-17.584908,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.460526,-18.513161,4.918491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.396225,-17.584908,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.460526,-18.513161,4.918491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.396225,-17.584908,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.460526,-18.513161,4.918491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.396225,-17.584908,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.460526,-18.513161,4.918491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.396225,-17.584908,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.460526,-18.513161,4.918491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.396225,-17.584908,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.460526,-18.513161,4.918491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.396225,-17.584908,4.107362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.371796,-18.641029,4.982788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.444443,-17.722221,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.371796,-18.641029,4.982788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.444443,-17.722221,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.371796,-18.641029,4.982788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.444443,-17.722221,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.371796,-18.641029,4.982788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.444443,-17.722221,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.371796,-18.641029,4.982788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.444443,-17.722221,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.371796,-18.641029,4.982788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.444443,-17.722221,4.145930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.371796,-18.641029,4.982788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
