I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
99045.000000,0.011902,-0.092817,0.000004,-0.000005,0.000822,-0.001026,0.000004,-0.000005,-0.000000,0.000000
99046.000000,0.011902,-0.092817,0.000005,-0.000006,0.000776,-0.001019,0.000005,-0.000006,-0.000000,0.000000
99047.000000,0.011902,-0.092817,0.000006,-0.000007,0.000733,-0.001009,0.000006,-0.000007,-0.000000,0.000000
99048.000000,0.011902,-0.092817,0.000006,-0.000007,0.000690,-0.000996,0.000006,-0.000007,-0.000000,0.000000
99049.000000,0.011902,-0.092817,0.000007,-0.000008,0.000650,-0.000979,0.000007,-0.000008,-0.000000,0.000000
99050.000000,0.011902,-0.092817,0.000007,-0.000009,0.000613,-0.000958,0.000007,-0.000009,-0.000000,0.000000
99052.000000,0.011902,-0.092817,0.000001,-0.000002,0.000533,-0.000883,0.000001,-0.000002,-0.000000,0.000000
99053.000000,0.011902,-0.092817,0.000002,-0.000003,0.000504,-0.000848,0.000002,-0.000003,-0.000000,0.000000
99054.000000,0.011902,-0.092817,0.000002,-0.000003,0.000478,-0.000807,0.000002,-0.000003,-0.000000,0.000000
99055.000000,0.011902,-0.092817,0.000002,-0.000004,0.000454,-0.000761,0.000002,-0.000004,-0.000000,0.000000
99056.000000,0.011902,-0.092817,0.000003,-0.000005,0.000435,-0.000711,0.000003,-0.000005,-0.000000,0.000000
99057.000000,0.011902,-0.092817,0.000003,-0.000005,0.000418,-0.000656,0.000003,-0.000005,-0.000000,0.000000
99058.000000,0.011902,-0.092817,0.000003,-0.000006,0.000404,-0.000596,0.000003,-0.000006,-0.000000,0.000000
99059.000000,0.011902,-0.092817,0.000004,-0.000006,0.000394,-0.000533,0.000004,-0.000006,-0.000000,0.000000
99060.000000,0.011902,-0.092817,0.000004,-0.000006,0.000386,-0.000465,0.000004,-0.000006,-0.000000,0.000000
99062.000000,0.011902,-0.092817,0.000001,-0.000001,0.000370,-0.000307,0.000001,-0.000001,-0.000000,0.000000
99063.000000,0.011902,-0.092817,0.000001,-0.000001,0.000368,-0.000227,0.000001,-0.000001,-0.000000,0.000000
99064.000000,0.011902,-0.092817,0.000001,-0.000001,0.000369,-0.000143,0.000001,-0.000001,-0.000000,0.000000
99065.000000,0.011902,-0.092817,0.000002,-0.000001,0.000371,-0.000056,0.000002,-0.000001,-0.000000,0.000000
99066.000000,0.011902,-0.092817,0.000002,-0.000001,0.000374,0.000033,0.000002,-0.000001,-0.000000,0.000000
99067.000000,0.011902,-0.092817,0.000002,-0.000001,0.000379,0.000125,0.000002,-0.000001,-0.000000,0.000000
99068.000000,0.011902,-0.092817,0.000003,-0.000001,0.000385,0.000220,0.000003,-0.000001,-0.000000,0.000000
99069.000000,0.011902,-0.092817,0.000003,-0.000000,0.000393,0.000317,0.000003,-0.000000,-0.000000,0.000000
99070.000000,0.011902,-0.092817,0.000003,0.000000,0.000403,0.000416,0.000003,0.000000,-0.000000,0.000000
99072.000000,0.011902,-0.092817,0.000001,0.000001,0.000418,0.000610,0.000001,0.000001,-0.000000,0.000000
99073.000000,0.011902,-0.092817,0.000001,0.000002,0.000429,0.000713,0.000001,0.000002,-0.000000,0.000000
99074.000000,0.011902,-0.092817,0.000002,0.000003,0.000438,0.000816,0.000002,0.000003,-0.000000,0.000000
99075.000000,0.011902,-0.092817,0.000002,0.000003,0.000446,0.000920,0.000002,0.000003,-0.000000,0.000000
99076.000000,0.011902,-0.092817,0.000002,0.000004,0.000453,0.001024,0.000002,0.000004,-0.000000,0.000000
99077.000000,0.011902,-0.092817,0.000003,0.000005,0.000459,0.001128,0.000003,0.000005,-0.000000,0.000000
99078.000000,0.011902,-0.092817,0.000003,0.000006,0.000461,0.001231,0.000003,0.000006,-0.000000,0.000000
99079.000000,0.011902,-0.092817,0.000004,0.000008,0.000460,0.001334,0.000004,0.000008,-0.000000,0.000000
99080.000000,0.011902,-0.092817,0.000004,0.000009,0.000456,0.001436,0.000004,0.000009,-0.000000,0.000000
99082.000000,0.011902,-0.092817,0.000001,0.000003,0.000429,0.001604,0.000001,0.000003,-0.000000,0.000000
99083.000000,0.011902,-0.092817,0.000001,0.000005,0.000415,0.001701,0.000001,0.000005,-0.000000,0.000000
99085.000000,0.011902,-0.092817,0.000002,0.000008,0.000378,0.001889,0.000002,0.000008,-0.000000,0.000000
99086.000000,0.011902,-0.092817,0.000002,0.000010,0.000355,0.001979,0.000002,0.000010,-0.000000,0.000000
99087.000000,0.011902,-0.092817,0.000003,0.000012,0.000329,0.002067,0.000003,0.000012,-0.000000,0.000000
99088.000000,0.011902,-0.092817,0.000003,0.000013,0.000299,0.002152,0.000003,0.000013,-0.000000,0.000000
99089.000000,0.011902,-0.092817,0.000003,0.000015,0.000267,0.002234,0.000003,0.000015,-0.000000,0.000000
99090.000000,0.011902,-0.092817,0.000003,0.000017,0.000231,0.002315,0.000003,0.000017,-0.000000,0.000000
99092.000000,0.011902,-0.092817,0.000000,0.000005,0.000149,0.002422,0.000000,0.000005,-0.000000,0.000000
99093.000000,0.011902,-0.092817,0.000000,0.000007,0.000107,0.002496,0.000000,0.000007,-0.000000,0.000000
99094.000000,0.011902,-0.092817,0.000000,0.000009,0.000062,0.002567,0.000000,0.000009,-0.000000,0.000000
99095.000000,0.011902,-0.092817,0.000000,0.000012,0.000015,0.002637,0.000000,0.000012,-0.000000,0.000000
99096.000000,0.011902,-0.092817,0.000000,0.000014,-0.000035,0.002703,0.000000,0.000014,-0.000000,0.000000
99097.000000,0.011902,-0.092817,0.000000,0.000017,-0.000087,0.002766,0.000000,0.000017,-0.000000,0.000000
99098.000000,0.011902,-0.092817,0.000000,0.000019,-0.000142,0.002823,0.000000,0.000019,-0.000000,0.000000
99099.000000,0.011902,-0.092817,-0.000000,0.000021,-0.000199,0.002876,-0.000000,0.000021,-0.000000,0.000000
99100.000000,0.011902,-0.092817,-0.000000,0.000024,-0.000258,0.002922,-0.000000,0.000024,-0.000000,0.000000
99102.000000,0.011902,-0.092817,-0.000001,0.000006,-0.000382,0.002940,-0.000001,0.000006,-0.000000,0.000000
99103.000000,0.011902,-0.092817,-0.000001,0.000009,-0.000452,0.002970,-0.000001,0.000009,-0.000000,0.000000
99104.000000,0.011902,-0.092817,-0.000002,0.000011,-0.000527,0.002995,-0.000002,0.000011,-0.000000,0.000000
99105.000000,0.011902,-0.092817,-0.000002,0.000014,-0.000607,0.003016,-0.000002,0.000014,-0.000000,0.000000
99106.000000,0.011902,-0.092817,-0.000003,0.000017,-0.000690,0.003034,-0.000003,0.000017,-0.000000,0.000000
99107.000000,0.011902,-0.092817,-0.000004,0.000019,-0.000779,0.003049,-0.000004,0.000019,-0.000000,0.000000
99108.000000,0.011902,-0.092817,-0.000004,0.000022,-0.000873,0.003061,-0.000004,0.000022,-0.000000,0.000000
99109.000000,0.011902,-0.092817,-0.000005,0.000024,-0.000973,0.003070,-0.000005,0.000024,-0.000000,0.000000
99110.000000,0.011902,-0.092817,-0.000006,0.000027,-0.001078,0.003076,-0.000006,0.000027,-0.000000,0.000000
99112.000000,0.011902,-0.092817,-0.000002,0.000006,-0.001286,0.003018,-0.000002,0.000006,-0.000000,0.000000
99113.000000,0.011902,-0.092817,-0.000004,0.000009,-0.001411,0.003017,-0.000004,0.000009,-0.000000,0.000000
99114.000000,0.011902,-0.092817,-0.000005,0.000012,-0.001542,0.003013,-0.000005,0.000012,-0.000000,0.000000
99115.000000,0.011902,-0.092817,-0.000007,0.000014,-0.001679,0.003009,-0.000007,0.000014,-0.000000,0.000000
99116.000000,0.011902,-0.092817,-0.000008,0.000017,-0.001822,0.003004,-0.000008,0.000017,-0.000000,0.000000
99117.000000,0.011902,-0.092817,-0.000010,0.000019,-0.001971,0.002998,-0.000010,0.000019,-0.000000,0.000000
99118.000000,0.011902,-0.092817,-0.000012,0.000022,-0.002124,0.002991,-0.000012,0.000022,-0.000000,0.000000
99119.000000,0.011902,-0.092817,-0.000014,0.000024,-0.002282,0.002983,-0.000014,0.000024,-0.000000,0.000000
99120.000000,0.011902,-0.092817,-0.000016,0.000026,-0.002443,0.002974,-0.000016,0.000026,-0.000000,0.000000
