I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
72326.000000,-0.685683,-0.636994,0.000009,-0.000242,0.002084,-0.043757,0.000009,-0.000242,-0.000000,-0.000000
72327.000000,-0.685683,-0.636994,0.000011,-0.000279,0.002284,-0.043956,0.000011,-0.000279,-0.000000,-0.000000
72328.000000,-0.685683,-0.636994,0.000013,-0.000315,0.002481,-0.044154,0.000013,-0.000315,-0.000000,-0.000000
72329.000000,-0.685683,-0.636994,0.000015,-0.000351,0.002676,-0.044350,0.000015,-0.000351,-0.000000,-0.000000
72330.000000,-0.685683,-0.636994,0.000018,-0.000386,0.002868,-0.044545,0.000018,-0.000386,-0.000000,-0.000000
72332.000000,-0.685683,-0.636994,0.000006,-0.000087,0.003185,-0.044038,0.000006,-0.000087,-0.000000,-0.000000
72333.000000,-0.685683,-0.636994,0.000009,-0.000128,0.003367,-0.044226,0.000009,-0.000128,-0.000000,-0.000000
72334.000000,-0.685683,-0.636994,0.000013,-0.000169,0.003545,-0.044412,0.000013,-0.000169,-0.000000,-0.000000
72335.000000,-0.685683,-0.636994,0.000016,-0.000209,0.003718,-0.044596,0.000016,-0.000209,-0.000000,-0.000000
72336.000000,-0.685683,-0.636994,0.000019,-0.000248,0.003886,-0.044777,0.000019,-0.000248,-0.000000,-0.000000
72337.000000,-0.685683,-0.636994,0.000023,-0.000286,0.004049,-0.044955,0.000023,-0.000286,-0.000000,-0.000000
72338.000000,-0.685683,-0.636994,0.000026,-0.000323,0.004206,-0.045131,0.000026,-0.000323,-0.000000,-0.000000
72339.000000,-0.685683,-0.636994,0.000030,-0.000359,0.004357,-0.045304,0.000030,-0.000359,-0.000000,-0.000000
72340.000000,-0.685683,-0.636994,0.000034,-0.000395,0.004501,-0.045474,0.000034,-0.000395,-0.000000,-0.000000
72342.000000,-0.685683,-0.636994,0.000009,-0.000088,0.004677,-0.044899,0.000009,-0.000088,-0.000000,-0.000000
72343.000000,-0.685683,-0.636994,0.000014,-0.000131,0.004798,-0.045065,0.000014,-0.000131,-0.000000,-0.000000
72344.000000,-0.685683,-0.636994,0.000018,-0.000172,0.004912,-0.045230,0.000018,-0.000172,-0.000000,-0.000000
72345.000000,-0.685683,-0.636994,0.000023,-0.000213,0.005019,-0.045396,0.000023,-0.000213,-0.000000,-0.000000
72346.000000,-0.685683,-0.636994,0.000027,-0.000253,0.005118,-0.045561,0.000027,-0.000253,-0.000000,-0.000000
72347.000000,-0.685683,-0.636994,0.000032,-0.000291,0.005211,-0.045727,0.000032,-0.000291,-0.000000,-0.000000
