I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
80.000000,0.009766,0.002930,0.008094,0.008142,-0.571256,-0.005361,0.000248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000114,-0.000383,-0.012380,-0.042180,-0.000114,-0.000383,0.000000,0.000000
82.000000,0.010254,0.005371,0.008058,0.008288,-0.571107,-0.005319,0.000249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000025,-0.000085,-0.012498,-0.042905,-0.000025,-0.000085,0.000000,0.000000
83.000000,0.008301,0.004395,0.008040,0.008359,-0.571039,-0.005300,0.000249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000037,-0.000129,-0.012670,-0.043661,-0.000037,-0.000129,0.000000,0.000000
84.000000,0.009766,0.004395,0.008024,0.008428,-0.570976,-0.005283,0.000250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000050,-0.000173,-0.012837,-0.044397,-0.000050,-0.000173,0.000000,0.000000
85.000000,0.010254,0.002441,0.008008,0.008495,-0.570915,-0.005265,0.000250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000063,-0.000218,-0.012996,-0.045112,-0.000063,-0.000218,0.000000,0.000000
86.000000,0.010742,0.002441,0.007993,0.008560,-0.570855,-0.005248,0.000251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000076,-0.000264,-0.013150,-0.045807,-0.000076,-0.000264,0.000000,0.000000
87.000000,0.013672,0.005371,0.007978,0.008623,-0.570793,-0.005230,0.000251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000090,-0.000310,-0.013299,-0.046482,-0.000090,-0.000310,0.000000,0.000000
88.000000,0.005371,0.004395,0.007964,0.008685,-0.570731,-0.005207,0.000252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000103,-0.000358,-0.013442,-0.047137,-0.000103,-0.000358,0.000000,0.000000
89.000000,0.009277,0.005859,0.007950,0.008744,-0.570668,-0.005181,0.000253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000117,-0.000405,-0.013580,-0.047770,-0.000117,-0.000405,0.000000,0.000000
90.000000,0.009766,0.005371,0.007937,0.008801,-0.570605,-0.005151,0.000253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000131,-0.000454,-0.013712,-0.048383,-0.000131,-0.000454,0.000000,0.000000
