I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
3009.000000,0.000000,0.000000,-0.000016,-0.000011,-0.001697,-0.001254,-0.000016,-0.000011,0.000000,0.000000
3010.000000,0.000000,0.000000,-0.000018,-0.000012,-0.001601,-0.001215,-0.000018,-0.000012,0.000000,0.000000
3013.000000,0.000000,0.000000,-0.000004,-0.000003,-0.001280,-0.001054,-0.000004,-0.000003,0.000000,0.000000
3014.000000,0.000000,0.000000,-0.000005,-0.000004,-0.001185,-0.001001,-0.000005,-0.000004,0.000000,0.000000
3015.000000,0.000000,0.000000,-0.000006,-0.000005,-0.001092,-0.000945,-0.000006,-0.000005,0.000000,0.000000
3016.000000,0.000000,0.000000,-0.000007,-0.000006,-0.000999,-0.000885,-0.000007,-0.000006,0.000000,0.000000
3017.000000,0.000000,0.000000,-0.000008,-0.000006,-0.000906,-0.000820,-0.000008,-0.000006,0.000000,0.000000
3018.000000,0.000000,0.000000,-0.000008,-0.000007,-0.000815,-0.000750,-0.000008,-0.000007,0.000000,0.000000
3019.000000,0.000000,0.000000,-0.000009,-0.000007,-0.000724,-0.000676,-0.000009,-0.000007,0.000000,0.000000
3020.000000,0.000000,0.000000,-0.000009,-0.000008,-0.000634,-0.000598,-0.000009,-0.000008,0.000000,0.000000
3023.000000,0.000000,0.000000,-0.000001,-0.000001,-0.000357,-0.000338,-0.000001,-0.000001,0.000000,0.000000
3024.000000,0.000000,0.000000,-0.000002,-0.000001,-0.000272,-0.000252,-0.000002,-0.000001,0.000000,0.000000
3025.000000,0.000000,0.000000,-0.000002,-0.000002,-0.000190,-0.000165,-0.000002,-0.000002,0.000000,0.000000
3026.000000,0.000000,0.000000,-0.000002,-0.000002,-0.000110,-0.000077,-0.000002,-0.000002,0.000000,0.000000
3027.000000,0.000000,0.000000,-0.000002,-0.000002,-0.000031,0.000011,-0.000002,-0.000002,0.000000,0.000000
3028.000000,0.000000,0.000000,-0.000002,-0.000001,0.000045,0.000100,-0.000002,-0.000001,0.000000,0.000000
3029.000000,0.000000,0.000000,-0.000001,-0.000001,0.000119,0.000188,-0.000001,-0.000001,0.000000,0.000000
3030.000000,0.000000,0.000000,-0.000001,-0.000001,0.000191,0.000274,-0.000001,-0.000001,0.000000,0.000000
3033.000000,0.000000,0.000000,0.000001,0.000001,0.000378,0.000517,0.000001,0.000001,0.000000,0.000000
3034.000000,0.000000,0.000000,0.000001,0.000002,0.000429,0.000595,0.000001,0.000002,0.000000,0.000000
3035.000000,0.000000,0.000000,0.000002,0.000002,0.000472,0.000670,0.000002,0.000002,0.000000,0.000000
3036.000000,0.000000,0.000000,0.000002,0.000003,0.000506,0.000742,0.000002,0.000003,0.000000,0.000000
3037.000000,0.000000,0.000000,0.000003,0.000004,0.000532,0.000812,0.000003,0.000004,0.000000,0.000000
3038.000000,0.000000,0.000000,0.000003,0.000005,0.000551,0.000881,0.000003,0.000005,0.000000,0.000000
3039.000000,0.000000,0.000000,0.000004,0.000005,0.000564,0.000949,0.000004,0.000005,0.000000,0.000000
3040.000000,0.000000,0.000000,0.000004,0.000006,0.000573,0.001015,0.000004,0.000006,0.000000,0.000000
3043.000000,0.000000,0.000000,0.000002,0.000003,0.000575,0.001186,0.000002,0.000003,0.000000,0.000000
3044.000000,0.000000,0.000000,0.000002,0.000004,0.000577,0.001245,0.000002,0.000004,0.000000,0.000000
3045.000000,0.000000,0.000000,0.000003,0.000006,0.000578,0.001299,0.000003,0.000006,0.000000,0.000000
3046.000000,0.000000,0.000000,0.000003,0.000007,0.000576,0.001350,0.000003,0.000007,0.000000,0.000000
3047.000000,0.000000,0.000000,0.000004,0.000008,0.000572,0.001397,0.000004,0.000008,0.000000,0.000000
3048.000000,0.000000,0.000000,0.000004,0.000009,0.000566,0.001440,0.000004,0.000009,0.000000,0.000000
