I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
42.000000,0.008789,0.004883,0.010642,0.005707,-0.563486,-0.002071,-0.003959,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000033,-0.000039,0.016760,-0.020161,0.000033,-0.000039,0.000131,0.000164
43.000000,0.012207,0.003418,0.010655,0.005791,-0.563418,-0.002070,-0.003959,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000050,-0.000060,0.016882,-0.021064,0.000050,-0.000060,0.000131,0.000164
44.000000,0.011719,0.001465,0.010664,0.005877,-0.563349,-0.002071,-0.003958,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000067,-0.000082,0.016977,-0.021974,0.000067,-0.000082,0.000131,0.000164
45.000000,0.011230,0.004395,0.010671,0.005962,-0.563280,-0.002075,-0.003957,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000084,-0.000105,0.017043,-0.022889,0.000084,-0.000105,0.000131,0.000164
46.000000,0.011230,0.004395,0.010675,0.006049,-0.563210,-0.002080,-0.003957,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000101,-0.000129,0.017082,-0.023808,0.000101,-0.000129,0.000131,0.000164
47.000000,0.010254,0.002441,0.010676,0.006135,-0.563139,-0.002081,-0.003956,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000118,-0.000154,0.017094,-0.024731,0.000118,-0.000154,0.000131,0.000164
48.000000,0.010254,0.002441,0.010675,0.006221,-0.563068,-0.002077,-0.003955,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000136,-0.000180,0.017078,-0.025655,0.000136,-0.000180,0.000131,0.000164
49.000000,0.006836,0.002441,0.010670,0.006308,-0.562997,-0.002066,-0.003955,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000153,-0.000206,0.017034,-0.026582,0.000153,-0.000206,0.000131,0.000164
50.000000,0.006836,0.002441,0.010663,0.006394,-0.562928,-0.002047,-0.003954,0.000000,0.089350,0.000000,0.000000,0.000000,0.000000,0.000170,-0.000234,0.016964,-0.027507,0.000170,-0.000234,0.000131,0.000164
52.000000,0.008301,0.003418,0.010642,0.006566,-0.562794,-0.001997,-0.003953,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000033,-0.000057,0.016406,-0.028802,0.000033,-0.000057,0.000081,0.000101
53.000000,0.010254,0.002441,0.010627,0.006652,-0.562728,-0.001970,-0.003953,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000049,-0.000086,0.016260,-0.029720,0.000049,-0.000086,0.000081,0.000101
54.000000,0.008789,0.003418,0.010611,0.006737,-0.562663,-0.001944,-0.003953,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000065,-0.000117,0.016090,-0.030631,0.000065,-0.000117,0.000081,0.000101
55.000000,0.008789,0.003418,0.010592,0.006821,-0.562599,-0.001919,-0.003952,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000081,-0.000149,0.015898,-0.031536,0.000081,-0.000149,0.000081,0.000101
56.000000,0.010254,0.004883,0.010570,0.006905,-0.562534,-0.001894,-0.003952,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000097,-0.000181,0.015683,-0.032434,0.000097,-0.000181,0.000081,0.000101
57.000000,0.007813,0.001953,0.010546,0.006987,-0.562471,-0.001870,-0.003951,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000112,-0.000214,0.015447,-0.033322,0.000112,-0.000214,0.000081,0.000101
58.000000,0.007813,0.001953,0.010521,0.007069,-0.562407,-0.001846,-0.003951,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000128,-0.000249,0.015189,-0.034201,0.000128,-0.000249,0.000081,0.000101
59.000000,0.009766,0.004395,0.010493,0.007149,-0.562343,-0.001821,-0.003950,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000142,-0.000284,0.014910,-0.035068,0.000142,-0.000284,0.000081,0.000101
60.000000,0.008301,0.004883,0.010463,0.007228,-0.562277,-0.001796,-0.003950,0.000000,0.054861,0.000000,0.000000,0.000000,0.000000,0.000157,-0.000320,0.014610,-0.035924,0.000157,-0.000320,0.000081,0.000101
63.000000,0.009277,0.004883,0.010360,0.007458,-0.562067,-0.001709,-0.003948,0.000000,0.033684,0.000000,0.000000,0.000000,0.000000,0.000041,-0.000111,0.013299,-0.037690,0.000041,-0.000111,0.000050,0.000062
64.000000,0.009766,0.003906,0.010322,0.007531,-0.561992,-0.001678,-0.003948,0.000000,0.033684,0.000000,0.000000,0.000000,0.000000,0.000054,-0.000149,0.012922,-0.038488,0.000054,-0.000149,0.000050,0.000062
65.000000,0.010742,0.003418,0.010283,0.007603,-0.561913,-0.001649,-0.003947,0.000000,0.033684,0.000000,0.000000,0.000000,0.000000,0.000066,-0.000188,0.012527,-0.039270,0.000066,-0.000188,0.000050,0.000062
66.000000,0.009766,0.001953,0.010241,0.007673,-0.561830,-0.001621,-0.003947,0.000000,0.033684,0.000000,0.000000,0.000000,0.000000,0.000079,-0.000228,0.012115,-0.040036,0.000079,-0.000228,0.000050,0.000062
