I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2279.000000,0.000000,0.000000,-0.000005,-0.000018,-0.000728,-0.002154,-0.000005,-0.000018,0.000000,0.000000
2280.000000,0.000000,0.000000,-0.000006,-0.000020,-0.000742,-0.002148,-0.000006,-0.000020,0.000000,0.000000
2282.000000,0.000000,0.000000,-0.000001,-0.000004,-0.000757,-0.002103,-0.000001,-0.000004,0.000000,0.000000
2284.000000,0.000000,0.000000,-0.000003,-0.000008,-0.000791,-0.002114,-0.000003,-0.000008,0.000000,0.000000
2285.000000,0.000000,0.000000,-0.000004,-0.000010,-0.000811,-0.002124,-0.000004,-0.000010,0.000000,0.000000
2286.000000,0.000000,0.000000,-0.000004,-0.000012,-0.000832,-0.002136,-0.000004,-0.000012,0.000000,0.000000
2287.000000,0.000000,0.000000,-0.000005,-0.000014,-0.000854,-0.002149,-0.000005,-0.000014,0.000000,0.000000
2288.000000,0.000000,0.000000,-0.000006,-0.000015,-0.000879,-0.002163,-0.000006,-0.000015,0.000000,0.000000
2289.000000,0.000000,0.000000,-0.000007,-0.000017,-0.000904,-0.002178,-0.000007,-0.000017,0.000000,0.000000
2290.000000,0.000000,0.000000,-0.000007,-0.000019,-0.000931,-0.002191,-0.000007,-0.000019,0.000000,0.000000
2292.000000,0.000000,0.000000,-0.000002,-0.000004,-0.000968,-0.002172,-0.000002,-0.000004,0.000000,0.000000
2293.000000,0.000000,0.000000,-0.000003,-0.000006,-0.000997,-0.002184,-0.000003,-0.000006,0.000000,0.000000
2295.000000,0.000000,0.000000,-0.000005,-0.000010,-0.001059,-0.002205,-0.000005,-0.000010,0.000000,0.000000
2296.000000,0.000000,0.000000,-0.000006,-0.000012,-0.001092,-0.002214,-0.000006,-0.000012,0.000000,0.000000
2297.000000,0.000000,0.000000,-0.000007,-0.000014,-0.001126,-0.002223,-0.000007,-0.000014,0.000000,0.000000
2298.000000,0.000000,0.000000,-0.000008,-0.000016,-0.001161,-0.002231,-0.000008,-0.000016,0.000000,0.000000
2299.000000,0.000000,0.000000,-0.000009,-0.000018,-0.001196,-0.002239,-0.000009,-0.000018,0.000000,0.000000
2300.000000,0.000000,0.000000,-0.000010,-0.000019,-0.001233,-0.002246,-0.000010,-0.000019,0.000000,0.000000
2302.000000,0.000000,0.000000,-0.000002,-0.000004,-0.001282,-0.002217,-0.000002,-0.000004,0.000000,0.000000
2304.000000,0.000000,0.000000,-0.000005,-0.000009,-0.001361,-0.002238,-0.000005,-0.000009,0.000000,0.000000
2305.000000,0.000000,0.000000,-0.000006,-0.000011,-0.001402,-0.002251,-0.000006,-0.000011,0.000000,0.000000
2306.000000,0.000000,0.000000,-0.000008,-0.000013,-0.001444,-0.002265,-0.000008,-0.000013,0.000000,0.000000
2307.000000,0.000000,0.000000,-0.000009,-0.000014,-0.001487,-0.002280,-0.000009,-0.000014,0.000000,0.000000
2308.000000,0.000000,0.000000,-0.000010,-0.000016,-0.001531,-0.002298,-0.000010,-0.000016,0.000000,0.000000
2309.000000,0.000000,0.000000,-0.000011,-0.000018,-0.001575,-0.002317,-0.000011,-0.000018,0.000000,0.000000
2310.000000,0.000000,0.000000,-0.000013,-0.000020,-0.001620,-0.002340,-0.000013,-0.000020,0.000000,0.000000
2312.000000,0.000000,0.000000,-0.000003,-0.000005,-0.001679,-0.002350,-0.000003,-0.000005,0.000000,0.000000
2313.000000,0.000000,0.000000,-0.000005,-0.000007,-0.001725,-0.002384,-0.000005,-0.000007,0.000000,0.000000
2315.000000,0.000000,0.000000,-0.000008,-0.000011,-0.001818,-0.002464,-0.000008,-0.000011,0.000000,0.000000
2316.000000,0.000000,0.000000,-0.000010,-0.000013,-0.001864,-0.002509,-0.000010,-0.000013,0.000000,0.000000
2317.000000,0.000000,0.000000,-0.000011,-0.000016,-0.001910,-0.002556,-0.000011,-0.000016,0.000000,0.000000
2318.000000,0.000000,0.000000,-0.000013,-0.000018,-0.001955,-0.002605,-0.000013,-0.000018,0.000000,0.000000
2319.000000,0.000000,0.000000,-0.000015,-0.000020,-0.001998,-0.002655,-0.000015,-0.000020,0.000000,0.000000
2320.000000,0.000000,0.000000,-0.000016,-0.000022,-0.002040,-0.002707,-0.000016,-0.000022,0.000000,0.000000
2322.000000,0.000000,0.000000,-0.000004,-0.000005,-0.002073,-0.002760,-0.000004,-0.000005,0.000000,0.000000
2324.000000,0.000000,0.000000,-0.000008,-0.000011,-0.002135,-0.002871,-0.000008,-0.000011,0.000000,0.000000
2325.000000,0.000000,0.000000,-0.000010,-0.000013,-0.002161,-0.002926,-0.000010,-0.000013,0.000000,0.000000
2326.000000,0.000000,0.000000,-0.000012,-0.000016,-0.002183,-0.002980,-0.000012,-0.000016,0.000000,0.000000
2327.000000,0.000000,0.000000,-0.000014,-0.000019,-0.002201,-0.003034,-0.000014,-0.000019,0.000000,0.000000
2328.000000,0.000000,0.000000,-0.000016,-0.000021,-0.002216,-0.003086,-0.000016,-0.000021,0.000000,0.000000
2329.000000,0.000000,0.000000,-0.000017,-0.000024,-0.002228,-0.003138,-0.000017,-0.000024,0.000000,0.000000
2330.000000,0.000000,0.000000,-0.000019,-0.000026,-0.002236,-0.003188,-0.000019,-0.000026,0.000000,0.000000
2332.000000,0.000000,0.000000,-0.000004,-0.000006,-0.002196,-0.003225,-0.000004,-0.000006,0.000000,0.000000
2333.000000,0.000000,0.000000,-0.000006,-0.000009,-0.002193,-0.003274,-0.000006,-0.000009,0.000000,0.000000
2335.000000,0.000000,0.000000,-0.000010,-0.000015,-0.002178,-0.003371,-0.000010,-0.000015,0.000000,0.000000
2336.000000,0.000000,0.000000,-0.000012,-0.000018,-0.002166,-0.003419,-0.000012,-0.000018,0.000000,0.000000
2337.000000,0.000000,0.000000,-0.000014,-0.000021,-0.002152,-0.003465,-0.000014,-0.000021,0.000000,0.000000
2338.000000,0.000000,0.000000,-0.000016,-0.000024,-0.002135,-0.003510,-0.000016,-0.000024,0.000000,0.000000
2339.000000,0.000000,0.000000,-0.000017,-0.000027,-0.002116,-0.003554,-0.000017,-0.000027,0.000000,0.000000
2340.000000,0.000000,0.000000,-0.000019,-0.000030,-0.002094,-0.003597,-0.000019,-0.000030,0.000000,0.000000
2342.000000,0.000000,0.000000,-0.000004,-0.000007,-0.002005,-0.003612,-0.000004,-0.000007,0.000000,0.000000
2343.000000,0.000000,0.000000,-0.000006,-0.000011,-0.001980,-0.003657,-0.000006,-0.000011,0.000000,0.000000
2345.000000,0.000000,0.000000,-0.000009,-0.000017,-0.001927,-0.003750,-0.000009,-0.000017,0.000000,0.000000
2346.000000,0.000000,0.000000,-0.000011,-0.000021,-0.001899,-0.003798,-0.000011,-0.000021,0.000000,0.000000
