I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2.538456,0.000005,9.138426,574.905518,0.000000,-2.538456,-0.000000,-9.138443,-575.175476,0.000000,-2.261544,0.000000,-8.141558,-534.308044,0.000000,2.261544,0.000000,8.141558,533.767822,0.000000
2.538456,0.000004,9.138430,575.590942,0.000000,-2.538456,-0.000000,-9.138443,-575.860901,0.000000,-2.261544,0.000000,-8.141558,-534.918701,0.000000,2.261544,0.000000,8.141558,534.378479,0.000000
2.526916,0.000003,9.096888,576.273193,0.000000,-2.526916,-0.000000,-9.096897,-576.543152,0.000000,-2.273084,0.000000,-8.183103,-535.532410,0.000000,2.273084,0.000000,8.183103,534.992188,0.000000
2.526916,0.000002,9.096889,576.955444,0.000000,-2.526916,-0.000000,-9.096897,-577.225403,0.000000,-2.273084,0.000000,-8.183103,-536.146179,0.000000,2.273084,0.000000,8.183103,535.605957,0.000000
2.561107,0.000002,9.219979,577.646912,0.000000,-2.561107,-0.000000,-9.219986,-577.916870,0.000000,-2.238893,0.000000,-8.060014,-536.750671,0.000000,2.238893,0.000000,8.060014,536.210449,0.000000
2.561107,0.000001,9.219981,578.338379,0.000000,-2.561107,-0.000000,-9.219986,-578.608398,0.000000,-2.238893,0.000000,-8.060014,-537.355164,0.000000,2.238893,0.000000,8.060014,536.814941,0.000000
1.283987,0.000001,4.622350,578.685059,0.000000,-1.283987,-0.000000,-4.622354,-578.955017,0.000000,-1.116013,0.000000,-4.017646,-537.656494,0.000000,1.116013,0.000000,4.017646,537.116272,0.000000
1.283987,0.000001,4.622351,579.031677,0.000000,-1.283987,-0.000000,-4.622354,-579.301697,0.000000,-1.116013,0.000000,-4.017646,-537.957764,0.000000,1.116013,0.000000,4.017646,537.417542,0.000000
1.303721,0.000001,4.693391,579.383728,0.000000,-1.303721,-0.000000,-4.693394,-579.653687,0.000000,-1.096280,0.000000,-3.946606,-538.253784,0.000000,1.096280,0.000000,3.946606,537.713562,0.000000
1.303721,0.000001,4.693392,579.735718,0.000000,-1.303721,-0.000000,-4.693394,-580.005676,0.000000,-1.096280,0.000000,-3.946606,-538.549805,0.000000,1.096280,0.000000,3.946606,538.009583,0.000000
1.315903,0.000000,4.737250,580.091003,0.000000,-1.315903,-0.000000,-4.737251,-580.361023,0.000000,-1.084097,0.000000,-3.902749,-538.842529,0.000000,1.084097,0.000000,3.902749,538.302246,0.000000
1.315903,0.000000,4.737250,580.446289,0.000000,-1.315903,-0.000000,-4.737251,-580.716309,0.000000,-1.084097,0.000000,-3.902749,-539.135193,0.000000,1.084097,0.000000,3.902749,538.594971,0.000000
1.319742,0.000000,4.751070,580.802673,0.000000,-1.319742,-0.000000,-4.751071,-581.072632,0.000000,-1.080258,0.000000,-3.888929,-539.426880,0.000000,1.080258,0.000000,3.888929,538.886658,0.000000
1.319742,0.000000,4.751070,581.158997,0.000000,-1.319742,-0.000000,-4.751071,-581.429016,0.000000,-1.080258,0.000000,-3.888929,-539.718506,0.000000,1.080258,0.000000,3.888929,539.178284,0.000000
2.593340,0.000000,9.336022,581.859192,0.000000,-2.593340,-0.000000,-9.336023,-582.129211,0.000000,-2.206660,0.000000,-7.943977,-540.314331,0.000000,2.206660,0.000000,7.943977,539.774109,0.000000
2.593340,0.000000,9.336023,582.559387,0.000000,-2.593340,-0.000000,-9.336023,-582.829346,0.000000,-2.206660,0.000000,-7.943977,-540.910095,0.000000,2.206660,0.000000,7.943977,540.369873,0.000000
2.509694,0.000000,9.034897,583.237000,0.000000,-2.509694,-0.000000,-9.034897,-583.507019,0.000000,-2.290307,0.000000,-8.245104,-541.528503,0.000000,2.290307,0.000000,8.245104,540.988281,0.000000
2.509694,0.000000,9.034897,583.914612,0.000000,-2.509694,-0.000000,-9.034897,-584.184631,0.000000,-2.290307,0.000000,-8.245104,-542.146851,0.000000,2.290307,0.000000,8.245104,541.606628,0.000000
2.532763,0.000000,9.117949,584.598450,0.000000,-2.532763,-0.000000,-9.117949,-584.868469,0.000000,-2.267237,0.000000,-8.162052,-542.759033,0.000000,2.267237,0.000000,8.162052,542.218811,0.000000
2.532763,0.000000,9.117949,585.282288,0.000000,-2.532763,-0.000000,-9.117949,-585.552307,0.000000,-2.267237,0.000000,-8.162052,-543.371155,0.000000,2.267237,0.000000,8.162052,542.830933,0.000000
2.547193,0.000000,9.169893,585.970032,0.000000,-2.547193,-0.000000,-9.169893,-586.240051,0.000000,-2.252808,0.000000,-8.110107,-543.979431,0.000000,2.252808,0.000000,8.110107,543.439209,0.000000
2.547193,0.000000,9.169893,586.657776,0.000000,-2.547193,-0.000000,-9.169893,-586.927734,0.000000,-2.252808,0.000000,-8.110107,-544.587708,0.000000,2.252808,0.000000,8.110107,544.047424,0.000000
2.496015,0.000000,8.985655,587.331726,0.000000,-2.496015,-0.000000,-8.985655,-587.601685,0.000000,-2.303985,0.000000,-8.294345,-545.209778,0.000000,2.303985,0.000000,8.294345,544.669495,0.000000
2.496015,0.000000,8.985655,588.005615,0.000000,-2.496015,-0.000000,-8.985655,-588.275635,0.000000,-2.303985,0.000000,-8.294345,-545.831787,0.000000,2.303985,0.000000,8.294345,545.291565,0.000000
2.548270,0.000000,9.173773,588.693665,0.000000,-2.548270,-0.000000,-9.173773,-588.963684,0.000000,-2.251730,0.000000,-8.106228,-546.439758,0.000000,2.251730,0.000000,8.106228,545.899536,0.000000
2.548270,0.000000,9.173773,589.381775,0.000000,-2.548270,-0.000000,-9.173773,-589.651733,0.000000,-2.251730,0.000000,-8.106228,-547.047729,0.000000,2.251730,0.000000,8.106228,546.507507,0.000000
