I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
-0.020269,0.000000,-0.085130,-0.024492,0.000000,0.020269,-0.000000,0.085130,0.024492,0.000000,-0.020269,0.000000,-0.085130,-0.024492,0.000000,0.020269,-0.000000,0.085130,0.024492,0.000000
-0.020269,0.000000,-0.085130,-0.035640,0.000000,0.020269,-0.000000,0.085130,0.035640,0.000000,-0.020269,0.000000,-0.085130,-0.035640,0.000000,0.020269,-0.000000,0.085130,0.035640,0.000000
-0.051192,0.000000,-0.215006,-0.091951,0.000000,0.051192,-0.000000,0.215006,0.091951,0.000000,-0.051192,0.000000,-0.215006,-0.091951,0.000000,0.051192,-0.000000,0.215006,0.091951,0.000000
-0.026905,0.000000,-0.113003,-0.106749,0.000000,0.026905,-0.000000,0.113003,0.106749,0.000000,-0.026905,0.000000,-0.113003,-0.106749,0.000000,0.026905,-0.000000,0.113003,0.106749,0.000000
-0.026905,0.000000,-0.113003,-0.121547,0.000000,0.026905,-0.000000,0.113003,0.121547,0.000000,-0.026905,0.000000,-0.113003,-0.121547,0.000000,0.026905,-0.000000,0.113003,0.121547,0.000000
-0.035626,0.000000,-0.149627,-0.141141,0.000000,0.035626,-0.000000,0.149627,0.141141,0.000000,-0.035626,0.000000,-0.149627,-0.141141,0.000000,0.035626,-0.000000,0.149627,0.141141,0.000000
-0.035626,0.000000,-0.149627,-0.160735,0.000000,0.035626,-0.000000,0.149627,0.160735,0.000000,-0.035626,0.000000,-0.149627,-0.160735,0.000000,0.035626,-0.000000,0.149627,0.160735,0.000000
0.018069,0.000000,0.075889,-0.150798,0.000000,-0.018069,-0.000000,-0.075889,0.150798,0.000000,0.018069,0.000000,0.075889,-0.150798,0.000000,-0.018069,-0.000000,-0.075889,0.150798,0.000000
0.018069,0.000000,0.075889,-0.140860,0.000000,-0.018069,-0.000000,-0.075889,0.140860,0.000000,0.018069,0.000000,0.075889,-0.140860,0.000000,-0.018069,-0.000000,-0.075889,0.140860,0.000000
-0.076777,0.000000,-0.322462,-0.183087,0.000000,0.076777,-0.000000,0.322462,0.183087,0.000000,-0.076777,0.000000,-0.322462,-0.183087,0.000000,0.076777,-0.000000,0.322462,0.183087,0.000000
